Unique_ID,season,team_id,Team,player_id_copy_backup,Defender Name,Total Tackles,Successful Tackles,Defender Success rate,,,,,,,,,
team_id_7|8|Mohit Goyat,8,7,Puneri Paltan,4022,Mohit Goyat,41,25,61%,,,,,,,,,
team_id_7|8|Nitin Tomar,8,7,Puneri Paltan,320,Nitin Tomar,25,12,48%,,,,,,,,,
team_id_7|8|Karamvir,8,7,Puneri Paltan,3162,Karamvir,20,6,30%,,,,,,,,,
team_id_7|8|Baldev Singh,8,7,Puneri Paltan,621,Baldev Singh,11,5,45%,,,,,,,,,
team_id_7|8|Jadhav Shahaji,8,7,Puneri Paltan,#N/A,Jadhav Shahaji,10,2,20%,,,,,,,,,
team_id_7|8|Pankaj Mohite,8,7,Puneri Paltan,3233,Pankaj Mohite,4,1,25%,,,,,,,,,
team_id_7|8|Vishwas S,8,7,Puneri Paltan,4757,Vishwas S,1,1,100%,,,,,,,,,
team_id_7|8|Shubham Shelke,8,7,Puneri Paltan,4961,Shubham Shelke,1,0,0%,,,,,,,,,
team_id_7|8|Rahul Chaudhari,8,7,Puneri Paltan,81,Rahul Chaudhari,1,0,0%,,,,,,,,,
team_id_7|8|Hadi Tajik,8,7,Puneri Paltan,301,Hadi Tajik,1,1,100%,,,,,,,,,
team_id_7|8|Akash Shinde,8,7,Puneri Paltan,4959,Akash Shinde,1,0,0%,,,,,,,,,
team_id_29|8|Sagar,8,29,Tamil Thalaivas,3236,Sagar,134,75,56%,,,,,,,,,
team_id_29|8|Surjeet Singh,8,29,Tamil Thalaivas,322,Surjeet Singh,100,50,50%,,,,,,,,,
team_id_29|8|Sahil,8,29,Tamil Thalaivas,#N/A,Sahil,86,30,35%,,,,,,,,,
team_id_29|8|Mohit,8,29,Tamil Thalaivas,4964,Mohit,64,23,36%,,,,,,,,,
team_id_29|8|M. Abishek,8,29,Tamil Thalaivas,3014,M. Abishek,31,13,42%,,,,,,,,,
team_id_29|8|Sagar Krishna,8,29,Tamil Thalaivas,347,Sagar Krishna,24,5,21%,,,,,,,,,
team_id_29|8|Manjeet,8,29,Tamil Thalaivas,763,Manjeet,24,8,33%,,,,,,,,,
team_id_29|8|Ajinkya Pawar,8,29,Tamil Thalaivas,3097,Ajinkya Pawar,10,4,40%,,,,,,,,,
team_id_29|8|Aashish,8,29,Tamil Thalaivas,4962,Aashish,10,4,40%,,,,,,,,,
team_id_29|8|Himanshu,8,29,Tamil Thalaivas,3161,Himanshu,9,2,22%,,,,,,,,,
team_id_29|8|Athul MS,8,29,Tamil Thalaivas,376,Athul MS,5,0,0%,,,,,,,,,
team_id_29|8|Himanshu Singh,8,29,Tamil Thalaivas,4963,Himanshu Singh,4,1,25%,,,,,,,,,
team_id_29|8|Bhavani Rajput,8,29,Tamil Thalaivas,660,Bhavani Rajput,4,0,0%,,,,,,,,,
team_id_29|8|Santhapanaselvam,8,29,Tamil Thalaivas,#N/A,Santhapanaselvam,3,0,0%,,,,,,,,,
team_id_29|8|Sandaruwan Asiri,8,29,Tamil Thalaivas,#N/A,Sandaruwan Asiri,1,0,0%,,,,,,,,,
team_id_8|8|Surinder Singh,8,8,Telugu Titans,3086,Surinder Singh,100,30,30%,,,,,,,,,
team_id_8|8|Sandeep Kandola,8,8,Telugu Titans,248,Sandeep Kandola,80,40,50%,,,,,,,,,
team_id_8|8|Akash Choudhary,8,8,Telugu Titans,3004,Akash Choudhary,73,29,40%,,,,,,,,,
team_id_8|8|Ruturaj Koravi,8,8,Telugu Titans,2023,Ruturaj Koravi,37,15,41%,,,,,,,,,
team_id_8|8|Prince D,8,8,Telugu Titans,3969,Prince D,32,9,28%,,,,,,,,,
team_id_8|8|Muhammed Shihas S,8,8,Telugu Titans,#N/A,Muhammed Shihas S,31,11,35%,,,,,,,,,
team_id_8|8|C. Arun,8,8,Telugu Titans,191,C. Arun,30,9,30%,,,,,,,,,
team_id_8|8|Ankit Beniwal,8,8,Telugu Titans,2322,Ankit Beniwal,27,15,56%,,,,,,,,,
team_id_8|8|Adarsh T,8,8,Telugu Titans,3095,Adarsh T,24,9,38%,,,,,,,,,
team_id_8|8|Rohit Kumar,8,8,Telugu Titans,326,Rohit Kumar,19,6,32%,,,,,,,,,
team_id_8|8|Rajnish,8,8,Telugu Titans,2290,Rajnish,13,6,46%,,,,,,,,,
team_id_8|8|Galla Raju,8,8,Telugu Titans,3031,Galla Raju,11,7,64%,,,,,,,,,
team_id_8|8|Rakesh Gowda,8,8,Telugu Titans,3046,Rakesh Gowda,7,4,57%,,,,,,,,,
team_id_8|8|Palla Ramakrishna,8,8,Telugu Titans,4967,Palla Ramakrishna,6,1,17%,,,,,,,,,
team_id_8|8|Manish,8,8,Telugu Titans,#N/A,Manish,3,0,0%,,,,,,,,,
team_id_8|8|Siddharth Desai,8,8,Telugu Titans,2026,Siddharth Desai,1,1,100%,,,,,,,,,
team_id_8|8|Aakash Dattu Arsul,8,8,Telugu Titans,#N/A,Aakash Dattu Arsul,1,0,0%,,,,,,,,,
team_id_5|8|Fazel Atrachali,8,5,U Mumba,259,Fazel Atrachali,112,50,45%,,,,,,,,,
team_id_5|8|Rinku Hc,8,5,U Mumba,#N/A,Rinku Hc,110,53,48%,,,,,,,,,
team_id_5|8|Harendra Kumar,8,5,U Mumba,3138,Harendra Kumar,70,28,40%,,,,,,,,,
team_id_5|8|Rahul Rana,8,5,U Mumba,#N/A,Rahul Rana,66,29,44%,,,,,,,,,
team_id_5|8|Ashish Kumar,8,5,U Mumba,#N/A,Ashish Kumar,26,12,46%,,,,,,,,,
team_id_5|8|Mohsen Maghsoudlou,8,5,U Mumba,567,Mohsen Maghsoudlou,20,9,45%,,,,,,,,,
team_id_5|8|Shivam,8,5,U Mumba,4970,Shivam,13,4,31%,,,,,,,,,
team_id_5|8|Sunil Siddhgavali,8,5,U Mumba,613,Sunil Siddhgavali,10,3,30%,,,,,,,,,
team_id_5|8|Ajeet,8,5,U Mumba,3111,Ajeet,9,3,33%,,,,,,,,,
team_id_5|8|Abhishek Singh,8,5,U Mumba,2028,Abhishek Singh,8,2,25%,,,,,,,,,
team_id_5|8|Ajinkya Kapre,8,5,U Mumba,2025,Ajinkya Kapre,7,3,43%,,,,,,,,,
team_id_5|8|V. Ajith Kumar,8,5,U Mumba,#N/A,V. Ajith Kumar,3,0,0%,,,,,,,,,
team_id_5|8|Prince,8,5,U Mumba,4969,Prince,3,1,33%,,,,,,,,,
team_id_5|8|Prathap S,8,5,U Mumba,3473,Prathap S,1,0,0%,,,,,,,,,
team_id_5|8|Pankaj,8,5,U Mumba,#N/A,Pankaj,1,0,0%,,,,,,,,,
team_id_5|8|Baljinder Darshan Singh,8,5,U Mumba,#N/A,Baljinder Darshan Singh,1,0,0%,,,,,,,,,
team_id_30|8|Sumit,8,30,U.P. Yoddha,3240,Sumit,141,59,42%,,,,,,,,,
team_id_30|8|Nitesh Kumar,8,30,U.P. Yoddha,3088,Nitesh Kumar,104,53,51%,,,,,,,,,
team_id_30|8|Ashu Singh,8,30,U.P. Yoddha,3239,Ashu Singh,104,42,40%,,,,,,,,,
team_id_30|8|Shubham Kumar,8,30,U.P. Yoddha,4228,Shubham Kumar,69,27,39%,,,,,,,,,
team_id_30|8|Gurdeep,8,30,U.P. Yoddha,2041,Gurdeep,43,14,33%,,,,,,,,,
team_id_30|8|Surender Gill,8,30,U.P. Yoddha,3241,Surender Gill,19,7,37%,,,,,,,,,
team_id_30|8|Shrikant Jadhav,8,30,U.P. Yoddha,106,Shrikant Jadhav,11,5,45%,,,,,,,,,
team_id_30|8|Mohammad Taghi,8,30,U.P. Yoddha,#N/A,Mohammad Taghi,6,3,50%,,,,,,,,,
team_id_30|8|Rohit Tomar,8,30,U.P. Yoddha,4222,Rohit Tomar,5,1,20%,,,,,,,,,
team_id_30|8|Pardeep Narwal,8,30,U.P. Yoddha,197,Pardeep Narwal,4,0,0%,,,,,,,,,
team_id_30|8|Gaurav Kumar,8,30,U.P. Yoddha,3747,Gaurav Kumar,4,1,25%,,,,,,,,,
team_id_30|8|Ankit,8,30,U.P. Yoddha,4801,Ankit,4,2,50%,,,,,,,,,
team_id_30|8|Aman Hooda,8,30,U.P. Yoddha,#N/A,Aman Hooda,2,1,50%,,,,,,,,,
team_id_30|8|Aashish Nagar,8,30,U.P. Yoddha,#N/A,Aashish Nagar,2,0,0%,,,,,,,,,
team_id_30|8|Nitin Panwar,8,30,U.P. Yoddha,#N/A,Nitin Panwar,1,0,0%,,,,,,,,,
team_id_30|8|Mohit,8,30,U.P. Yoddha,#N/A,Mohit,1,0,0%,,,,,,,,,
team_id_4|9|Girish Maruti Ernak,9,4,Bengal Warriors,161,Girish Maruti Ernak,113,50,44%,,,,,,,,,
team_id_4|9|Shubham Shinde,9,4,Bengal Warriors,3103,Shubham Shinde,89,39,44%,,,,,,,,,
team_id_4|9|Vaibhav Garje,9,4,Bengal Warriors,5114,Vaibhav Garje,75,30,40%,,,,,,,,,
team_id_4|9|Balaji D,9,4,Bengal Warriors,4978,Balaji D,63,24,38%,,,,,,,,,
team_id_4|9|Surender Nada,9,4,Bengal Warriors,146,Surender Nada,33,11,33%,,,,,,,,,
team_id_4|9|Ashish Kumar,9,4,Bengal Warriors,#N/A,Ashish Kumar,23,9,39%,,,,,,,,,
team_id_4|9|Deepak Hooda,9,4,Bengal Warriors,41,Deepak Hooda,18,9,50%,,,,,,,,,
team_id_4|9|Sakthivel R,9,4,Bengal Warriors,4195,Sakthivel R,17,5,29%,,,,,,,,,
team_id_4|9|Parveen Satpal,9,4,Bengal Warriors,3100,Parveen Satpal,17,7,41%,,,,,,,,,
team_id_4|9|Manoj Gowda,9,4,Bengal Warriors,3151,Manoj Gowda,17,5,29%,,,,,,,,,
team_id_4|9|Shrikant Jadhav,9,4,Bengal Warriors,106,Shrikant Jadhav,13,6,46%,,,,,,,,,
team_id_4|9|Maninder Singh,9,4,Bengal Warriors,143,Maninder Singh,8,2,25%,,,,,,,,,
team_id_4|9|Vinod Kumar,9,4,Bengal Warriors,764,Vinod Kumar,6,0,0%,,,,,,,,,
team_id_4|9|Soleiman Pahlevani,9,4,Bengal Warriors,4929,Soleiman Pahlevani,6,1,17%,,,,,,,,,
team_id_4|9|Amit Sheoran,9,4,Bengal Warriors,3115,Amit Sheoran,6,3,50%,,,,,,,,,
team_id_4|9|Suyog Gaikar,9,4,Bengal Warriors,5115,Suyog Gaikar,3,0,0%,,,,,,,,,
team_id_4|9|Ajinkya Kapre,9,4,Bengal Warriors,2025,Ajinkya Kapre,3,3,100%,,,,,,,,,
team_id_4|9|Akash Pikalmunde,9,4,Bengal Warriors,4675,Akash Pikalmunde,1,1,100%,,,,,,,,,
team_id_1|9|Saurabh Nandal,9,1,Bengaluru Bulls,3228,Saurabh Nandal,127,65,51%,,,,,,,,,
team_id_1|9|Aman,9,1,Bengaluru Bulls,4972,Aman,114,51,45%,,,,,,,,,
team_id_1|9|Mahender Singh,9,1,Bengaluru Bulls,769,Mahender Singh,103,42,41%,,,,,,,,,
team_id_1|9|Neeraj Narwal,9,1,Bengaluru Bulls,3038,Neeraj Narwal,42,19,45%,,,,,,,,,
team_id_1|9|Mayur Kadam,9,1,Bengaluru Bulls,4848,Mayur Kadam,38,15,39%,,,,,,,,,
team_id_1|9|Ponparthiban Subramani..,9,1,Bengaluru Bulls,#N/A,Ponparthiban Subramani..,22,12,55%,,,,,,,,,
team_id_1|9|Bharat Naresh,9,1,Bengaluru Bulls,#N/A,Bharat Naresh,18,3,17%,,,,,,,,,
team_id_1|9|,9,1,Bengaluru Bulls,#N/A,,17,0,0%,,,,,,,,,
team_id_1|9|Sudhakar Krishant,9,1,Bengaluru Bulls,4849,Sudhakar Krishant,16,6,38%,,,,,,,,,
team_id_1|9|Vikash Kandola,9,1,Bengaluru Bulls,366,Vikash Kandola,13,4,31%,,,,,,,,,
team_id_1|9|Rajnesh,9,1,Bengaluru Bulls,5098,Rajnesh,10,1,10%,,,,,,,,,
team_id_1|9|Ran Singh,9,1,Bengaluru Bulls,160,Ran Singh,9,2,22%,,,,,,,,,
team_id_1|9|Narender Hooda,9,1,Bengaluru Bulls,629,Narender Hooda,9,3,33%,,,,,,,,,
team_id_1|9|Sachin Narwal,9,1,Bengaluru Bulls,3154,Sachin Narwal,6,1,17%,,,,,,,,,
team_id_1|9|More G B,9,1,Bengaluru Bulls,772,More G B,5,2,40%,,,,,,,,,
team_id_1|9|Rajesh Narwal,9,1,Bengaluru Bulls,#N/A,Rajesh Narwal,1,0,0%,,,,,,,,,
team_id_2|9|Vishal Lather,9,2,Dabang Delhi,#N/A,Vishal Lather,129,58,45%,,,,,,,,,
team_id_2|9|Krishan,9,2,Dabang Delhi,4949,Krishan,92,31,34%,,,,,,,,,
team_id_2|9|Sandeep Dhull,9,2,Dabang Delhi,290,Sandeep Dhull,71,28,39%,,,,,,,,,
team_id_2|9|Ravi Kumar,9,2,Dabang Delhi,240,Ravi Kumar,71,21,30%,,,,,,,,,
team_id_2|9|Amit Hooda,9,2,Dabang Delhi,212,Amit Hooda,56,27,48%,,,,,,,,,
team_id_2|9|Vijay,9,2,Dabang Delhi,#N/A,Vijay,53,18,34%,,,,,,,,,
team_id_2|9|Ashu Malik,9,2,Dabang Delhi,4947,Ashu Malik,34,13,38%,,,,,,,,,
team_id_2|9|Deepak,9,2,Dabang Delhi,#N/A,Deepak,25,10,40%,,,,,,,,,
team_id_2|9|Manjeet,9,2,Dabang Delhi,3965,Manjeet,20,6,30%,,,,,,,,,
team_id_2|9|,9,2,Dabang Delhi,#N/A,,17,0,0%,,,,,,,,,
team_id_2|9|Vijay Jaglan,9,2,Dabang Delhi,#N/A,Vijay Jaglan,16,6,38%,,,,,,,,,
team_id_2|9|Naveen Kumar,9,2,Dabang Delhi,2296,Naveen Kumar,11,3,27%,,,,,,,,,
team_id_2|9|Anil Kumar Narwal,9,2,Dabang Delhi,#N/A,Anil Kumar Narwal,7,3,43%,,,,,,,,,
team_id_31|9|Arkam Shaikh,9,31,Gujarat Giants,2297,Arkam Shaikh,96,37,39%,,,,,,,,,
team_id_31|9|Rinku Narwal,9,31,Gujarat Giants,3084,Rinku Narwal,89,36,40%,,,,,,,,,
team_id_31|9|Sourav Gulia,9,31,Gujarat Giants,3593,Sourav Gulia,75,35,47%,,,,,,,,,
team_id_31|9|Shankar Bhimraj Gadai,9,31,Gujarat Giants,#N/A,Shankar Bhimraj Gadai,65,21,32%,,,,,,,,,
team_id_31|9|Manuj,9,31,Gujarat Giants,4693,Manuj,30,10,33%,,,,,,,,,
team_id_31|9|Parteek Dhaiya,9,31,Gujarat Giants,#N/A,Parteek Dhaiya,26,5,19%,,,,,,,,,
team_id_31|9|Kapil,9,31,Gujarat Giants,4750,Kapil,24,9,38%,,,,,,,,,
team_id_31|9|Sandeep Kandola,9,31,Gujarat Giants,248,Sandeep Kandola,21,6,29%,,,,,,,,,
team_id_31|9|Sonu,9,31,Gujarat Giants,3128,Sonu,13,5,38%,,,,,,,,,
team_id_31|9|Baldev Singh,9,31,Gujarat Giants,621,Baldev Singh,13,2,15%,,,,,,,,,
team_id_31|9|Chandran Ranjit,9,31,Gujarat Giants,36,Chandran Ranjit,12,4,33%,,,,,,,,,
team_id_31|9|Vijin Thangadurai,9,31,Gujarat Giants,185,Vijin Thangadurai,9,1,11%,,,,,,,,,
team_id_31|9|Rakesh Sangroya,9,31,Gujarat Giants,#N/A,Rakesh Sangroya,9,2,22%,,,,,,,,,
team_id_31|9|Dong Geon Lee,9,31,Gujarat Giants,522,Dong Geon Lee,8,1,13%,,,,,,,,,
team_id_31|9|Gaurav Chhikara,9,31,Gujarat Giants,#N/A,Gaurav Chhikara,6,1,17%,,,,,,,,,
team_id_31|9|Pardeep Kumar,9,31,Gujarat Giants,4939,Pardeep Kumar,4,0,0%,,,,,,,,,
team_id_31|9|Mahendra Ganesh Rajput,9,31,Gujarat Giants,#N/A,Mahendra Ganesh Rajput,4,0,0%,,,,,,,,,
team_id_31|9|Priyank Chandel,9,31,Gujarat Giants,5132,Priyank Chandel,2,0,0%,,,,,,,,,
team_id_31|9|Sonu Singh,9,31,Gujarat Giants,#N/A,Sonu Singh,1,0,0%,,,,,,,,,
team_id_31|9|Rohan Singh,9,31,Gujarat Giants,#N/A,Rohan Singh,1,0,0%,,,,,,,,,
team_id_31|9|Purna Singh,9,31,Gujarat Giants,3075,Purna Singh,1,0,0%,,,,,,,,,
team_id_31|9|Mohammad Ghorbani,9,31,Gujarat Giants,5019,Mohammad Ghorbani,1,1,100%,,,,,,,,,
team_id_31|9|Abinesh Nadarajan,9,31,Gujarat Giants,#N/A,Abinesh Nadarajan,1,0,0%,,,,,,,,,
team_id_28|9|Nitin Rawal,9,28,Haryana Steelers,3065,Nitin Rawal,80,33,41%,,,,,,,,,
team_id_28|9|Jaideep Dahiya,9,28,Haryana Steelers,4184,Jaideep Dahiya,66,30,45%,,,,,,,,,
team_id_28|9|Amirhossein Bastami,9,28,Haryana Steelers,4928,Amirhossein Bastami,62,22,35%,,,,,,,,,
team_id_28|9|Mohit Nandal,9,28,Haryana Steelers,4954,Mohit Nandal,52,24,46%,,,,,,,,,
team_id_28|9|Jaideep,9,28,Haryana Steelers,#N/A,Jaideep,40,19,48%,,,,,,,,,
team_id_28|9|Monu,9,28,Haryana Steelers,#N/A,Monu,33,16,48%,,,,,,,,,
team_id_28|9|Mohit,9,28,Haryana Steelers,#N/A,Mohit,28,16,57%,,,,,,,,,
team_id_28|9|Sunny,9,28,Haryana Steelers,#N/A,Sunny,20,8,40%,,,,,,,,,
team_id_28|9|Manjeet Dahiya,9,28,Haryana Steelers,#N/A,Manjeet Dahiya,20,7,35%,,,,,,,,,
team_id_28|9|Joginder Singh Narwal,9,28,Haryana Steelers,#N/A,Joginder Singh Narwal,18,5,28%,,,,,,,,,
team_id_28|9|Rakesh Narwal,9,28,Haryana Steelers,204,Rakesh Narwal,13,2,15%,,,,,,,,,
team_id_28|9|Naveen,9,28,Haryana Steelers,#N/A,Naveen,13,9,69%,,,,,,,,,
team_id_28|9|Manjeet,9,28,Haryana Steelers,763,Manjeet,11,6,55%,,,,,,,,,
team_id_28|9|Harsh,9,28,Haryana Steelers,5103,Harsh,9,5,56%,,,,,,,,,
team_id_28|9|Meetu Mahender,9,28,Haryana Steelers,#N/A,Meetu Mahender,4,1,25%,,,,,,,,,
team_id_28|9|Lovepreet Singh,9,28,Haryana Steelers,4157,Lovepreet Singh,4,2,50%,,,,,,,,,
team_id_28|9|Manish Gulia,9,28,Haryana Steelers,5055,Manish Gulia,3,1,33%,,,,,,,,,
team_id_28|9|Vinay Tevatia,9,28,Haryana Steelers,#N/A,Vinay Tevatia,2,0,0%,,,,,,,,,
team_id_28|9|Sushil,9,28,Haryana Steelers,4179,Sushil,2,0,0%,,,,,,,,,
team_id_28|9|Mohammad Esmaeil Mag..,9,28,Haryana Steelers,#N/A,Mohammad Esmaeil Mag..,2,1,50%,,,,,,,,,
team_id_28|9|Ankit Dhull,9,28,Haryana Steelers,#N/A,Ankit Dhull,2,0,0%,,,,,,,,,
team_id_28|9|Vinay,9,28,Haryana Steelers,3054,Vinay,1,0,0%,,,,,,,,,
team_id_28|9|Navneet,9,28,Haryana Steelers,#N/A,Navneet,1,0,0%,,,,,,,,,
team_id_28|9|Ankit,9,28,Haryana Steelers,#N/A,Ankit,1,0,0%,,,,,,,,,
team_id_3|9|Sahul Kumar,9,3,Jaipur Pink Panthers,4769,Sahul Kumar,108,44,41%,,,,,,,,,
team_id_3|9|Ankush Rathee,9,3,Jaipur Pink Panthers,#N/A,Ankush Rathee,96,57,59%,,,,,,,,,
team_id_3|9|Sunil Kumar,9,3,Jaipur Pink Panthers,368,Sunil Kumar,94,61,65%,,,,,,,,,
team_id_3|9|Reza Mirbagheri,9,3,Jaipur Pink Panthers,5022,Reza Mirbagheri,61,31,51%,,,,,,,,,
team_id_3|9|Abhishek K S,9,3,Jaipur Pink Panthers,#N/A,Abhishek K S,59,23,39%,,,,,,,,,
team_id_3|9|Ankush,9,3,Jaipur Pink Panthers,3574,Ankush,32,22,69%,,,,,,,,,
team_id_3|9|,9,3,Jaipur Pink Panthers,#N/A,,18,1,6%,,,,#NAME?,,,,,
team_id_3|9|Lucky Sharma,9,3,Jaipur Pink Panthers,5042,Lucky Sharma,15,8,53%,,,,#NAME?,,,,,
team_id_3|9|Ajith V Kumar,9,3,Jaipur Pink Panthers,#N/A,Ajith V Kumar,12,3,25%,,,,#NAME?,,,,,
team_id_3|9|Rahul Chaudhari,9,3,Jaipur Pink Panthers,81,Rahul Chaudhari,11,2,18%,,,,#NAME?,,,,,
team_id_3|9|Nitin Chandel,9,3,Jaipur Pink Panthers,4036,Nitin Chandel,9,1,11%,,,,#NAME?,,,,,
team_id_3|9|Deepak Singh,9,3,Jaipur Pink Panthers,4956,Deepak Singh,9,2,22%,,,,#NAME?,,,,,
team_id_3|9|Ashish Bajar,9,3,Jaipur Pink Panthers,#N/A,Ashish Bajar,6,1,17%,,,,#NAME?,,,,,
team_id_3|9|Bhavani Rajput,9,3,Jaipur Pink Panthers,660,Bhavani Rajput,4,0,0%,,,,#NAME?,,,,,
team_id_3|9|Arjun Deshwal,9,3,Jaipur Pink Panthers,2024,Arjun Deshwal,2,0,0%,,,,#NAME?,,,,,
team_id_3|9|Navneet,9,3,Jaipur Pink Panthers,3238,Navneet,1,0,0%,,,,#NAME?,,,,,
team_id_3|9|Ashish,9,3,Jaipur Pink Panthers,5105,Ashish,1,0,0%,,,,#NAME?,,,,,
team_id_6|9|Shadloui Chianeh,9,6,Patna Pirates,#N/A,Shadloui Chianeh,130,74,57%,,,,#NAME?,,,,,
team_id_6|9|Sunil,9,6,Patna Pirates,3106,Sunil,97,39,40%,,,,,,,,,
team_id_6|9|Neeraj Kumar,9,6,Patna Pirates,3107,Neeraj Kumar,78,27,35%,,,,,,,,,
team_id_6|9|Monu Sandhu,9,6,Patna Pirates,#N/A,Monu Sandhu,47,21,45%,,,,,,,,,
team_id_6|9|Sajin Chandrasekar,9,6,Patna Pirates,#N/A,Sajin Chandrasekar,36,9,25%,,,,,,,,,
team_id_6|9|Manish,9,6,Patna Pirates,4957,Manish,30,6,20%,,,,,,,,,
team_id_6|9|Thiyagarajan Yuvaraj,9,6,Patna Pirates,5092,Thiyagarajan Yuvaraj,13,5,38%,,,,,,,,,
team_id_6|9|Naveen Sharma,9,6,Patna Pirates,5090,Naveen Sharma,12,3,25%,,,,,,,,,
team_id_6|9|Sagar Kumar,9,6,Patna Pirates,#N/A,Sagar Kumar,9,7,78%,,,,,,,,,
team_id_6|9|Rohit Gulia,9,6,Patna Pirates,3023,Rohit Gulia,8,0,0%,,,,,,,,,
team_id_6|9|Sachin Tanwar,9,6,Patna Pirates,#N/A,Sachin Tanwar,6,1,17%,,,,,,,,,
team_id_6|9|Sachin,9,6,Patna Pirates,757,Sachin,5,2,40%,,,,,,,,,
team_id_6|9|Shivam Chaudhari,9,6,Patna Pirates,#N/A,Shivam Chaudhari,3,0,0%,,,,,,,,,
team_id_6|9|Ranjit Venkatramana Naik,9,6,Patna Pirates,#N/A,Ranjit Venkatramana Naik,3,2,67%,,,,,,,,,
team_id_6|9|Daniel Omondi Odhiambo,9,6,Patna Pirates,#N/A,Daniel Omondi Odhiambo,2,0,0%,,,,,,,,,
team_id_6|9|Anand Surendra Tomar,9,6,Patna Pirates,#N/A,Anand Surendra Tomar,2,0,0%,,,,,,,,,
team_id_6|9|Vishwas S,9,6,Patna Pirates,4757,Vishwas S,1,0,0%,,,,,,,,,
team_id_6|9|Anuj Kumar,9,6,Patna Pirates,5107,Anuj Kumar,1,0,0%,,,,,,,,,
team_id_6|9|Abdul Insamam S,9,6,Patna Pirates,#N/A,Abdul Insamam S,1,0,0%,,,,,,,,,
team_id_7|9|Fazel Atrachali,9,7,Puneri Paltan,259,Fazel Atrachali,108,56,52%,,,,,,,,,
team_id_7|9|Sanket Sawant,9,7,Puneri Paltan,3234,Sanket Sawant,78,30,38%,,,,,,,,,
team_id_7|9|Sombir,9,7,Puneri Paltan,3000,Sombir,72,33,46%,,,,,,,,,
team_id_7|9|Abinesh Nadarajan,9,7,Puneri Paltan,4192,Abinesh Nadarajan,67,32,48%,,,,,,,,,
team_id_7|9|,9,7,Puneri Paltan,#N/A,,39,1,3%,,,,,,,,,
team_id_7|9|Gaurav Khatri,9,7,Puneri Paltan,5128,Gaurav Khatri,36,18,50%,,,,,,,,,
team_id_7|9|Aslam Mustafa Inamdar,9,7,Puneri Paltan,#N/A,Aslam Mustafa Inamdar,31,11,35%,,,,,,,,,
team_id_7|9|Mohit Goyat,9,7,Puneri Paltan,4022,Mohit Goyat,30,16,53%,,,,,,,,,
team_id_7|9|Mohammad Esmaeil Nabi..,9,7,Puneri Paltan,#N/A,Mohammad Esmaeil Nabi..,29,11,38%,,,,,,,,,
team_id_7|9|Pankaj Mohite,9,7,Puneri Paltan,3233,Pankaj Mohite,19,7,37%,,,,,,,,,
team_id_7|9|Balasaheb Jadhav,9,7,Puneri Paltan,3011,Balasaheb Jadhav,15,3,20%,,,,,,,,,
team_id_7|9|Rakesh Ram,9,7,Puneri Paltan,5053,Rakesh Ram,12,1,8%,,,,,,,,,
team_id_7|9|Badal Singh,9,7,Puneri Paltan,5108,Badal Singh,9,6,67%,,,,,,,,,
team_id_7|9|Alankar Patil,9,7,Puneri Paltan,5052,Alankar Patil,9,3,33%,,,,,,,,,
team_id_7|9|Harsh Lad,9,7,Puneri Paltan,5078,Harsh Lad,7,3,43%,,,,,,,,,
team_id_7|9|Akash Shinde,9,7,Puneri Paltan,4959,Akash Shinde,7,3,43%,,,,,,,,,
team_id_7|9|Govind Gurjar,9,7,Puneri Paltan,4917,Govind Gurjar,6,5,83%,,,,,,,,,
team_id_7|9|D Mahindraprasad,9,7,Puneri Paltan,4141,D Mahindraprasad,1,0,0%,,,,,,,,,
team_id_7|9|Akash Chaudhary,9,7,Puneri Paltan,#N/A,Akash Chaudhary,1,0,0%,,,,,,,,,
team_id_7|9|Aditya Tushar Shinde,9,7,Puneri Paltan,#N/A,Aditya Tushar Shinde,1,0,0%,,,,,,,,,
team_id_29|9|M Abishek,9,29,Tamil Thalaivas,#N/A,M Abishek,109,38,35%,,,,,,,,,
team_id_29|9|Sahil Gulia,9,29,Tamil Thalaivas,4965,Sahil Gulia,106,51,48%,,,,,,,,,
team_id_29|9|Sagar,9,29,Tamil Thalaivas,3236,Sagar,81,45,56%,,,,,,,,,
team_id_29|9|Mohit Jakhar,9,29,Tamil Thalaivas,#N/A,Mohit Jakhar,73,27,37%,,,,,,,,,
team_id_29|9|Himanshu,9,29,Tamil Thalaivas,3161,Himanshu,56,22,39%,,,,,,,,,
team_id_29|9|Arpit Saroha,9,29,Tamil Thalaivas,4224,Arpit Saroha,22,10,45%,,,,,,,,,
team_id_29|9|Ajinkya Ashok Pawar,9,29,Tamil Thalaivas,#N/A,Ajinkya Ashok Pawar,22,9,41%,,,,,,,,,
team_id_29|9|,9,29,Tamil Thalaivas,#N/A,,21,2,10%,,,,,,,,,
team_id_29|9|Visvanath V,9,29,Tamil Thalaivas,5046,Visvanath V,17,5,29%,,,,,,,,,
team_id_29|9|Sahil,9,29,Tamil Thalaivas,3025,Sahil,14,6,43%,,,,,,,,,
team_id_29|9|Narender,9,29,Tamil Thalaivas,5093,Narender,14,5,36%,,,,,,,,,
team_id_29|9|Mohit,9,29,Tamil Thalaivas,4964,Mohit,14,3,21%,,,,,,,,,
team_id_29|9|Aashish,9,29,Tamil Thalaivas,4962,Aashish,14,5,36%,,,,,,,,,
team_id_29|9|Himanshu Singh,9,29,Tamil Thalaivas,4963,Himanshu Singh,13,4,31%,,,,,,,,,
