"Unique_ID","team_id","team","season","player-id","Raider Name","Total Raids","Successful Raids","Raider Success Rate","","",""
"team_id_5|9|Rinku H C","5","U Mumba","9","#N/A","Rinku H C","16","0","0%","","",""
"team_id_5|9|Ankush","5","U Mumba","9","#N/A","Ankush","12","0","0%","","",""
"team_id_5|9|Surinder Singh","5","U Mumba","9","#N/A","Surinder Singh","8","0","0%","","",""
"team_id_5|9|Shivansh Thakur","5","U Mumba","9","#N/A","Shivansh Thakur","6","0","0%","","",""
"team_id_5|9|Kamlesh","5","U Mumba","9","#N/A","Kamlesh","6","2","33%","","",""
"team_id_5|9|Harendra Kumar","5","U Mumba","9","#N/A","Harendra Kumar","6","0","0%","","",""
"team_id_5|9|Rupesh","5","U Mumba","9","#N/A","Rupesh","2","0","0%","","",""
"team_id_5|9|Vishal Mane","5","U Mumba","9","#N/A","Vishal Mane","1","0","0%","","",""
"team_id_5|9|Sachin","5","U Mumba","9","#N/A","Sachin","1","0","0%","","",""
"team_id_6|9|Rohit Gulia","6","Patna Pirates","9","#N/A","Rohit Gulia","293","122","42%","","",""
"team_id_6|9|Sachin Tanwar","6","Patna Pirates","9","#N/A","Sachin Tanwar","272","109","40%","","",""
"team_id_6|9|Sachin","6","Patna Pirates","9","#N/A","Sachin","105","41","39%","","",""
"team_id_6|9|Monu Sandhu","6","Patna Pirates","9","#N/A","Monu Sandhu","96","12","13%","","",""
"team_id_6|9|Anuj Kumar","6","Patna Pirates","9","#N/A","Anuj Kumar","37","7","19%","","",""
"team_id_6|9|Ranjit Venkatramana Naik","6","Patna Pirates","9","#N/A","Ranjit Venkatramana Naik","33","14","42%","","",""
"team_id_6|9|Anand Surendra Tomar","6","Patna Pirates","9","#N/A","Anand Surendra Tomar","24","14","58%","","",""
"team_id_6|9|Vishwas S","6","Patna Pirates","9","#N/A","Vishwas S","21","6","29%","","",""
"team_id_6|9|Shadloui Chianeh","6","Patna Pirates","9","#N/A","Shadloui Chianeh","20","4","20%","","",""
"team_id_6|9|Abdul Insamam S","6","Patna Pirates","9","#N/A","Abdul Insamam S","18","5","28%","","",""
"team_id_6|9|Daniel Omondi Odhiambo","6","Patna Pirates","9","#N/A","Daniel Omondi Odhiambo","16","9","56%","","",""
"team_id_6|9|Neeraj Kumar","6","Patna Pirates","9","#N/A","Neeraj Kumar","12","0","0%","","",""
"team_id_6|9|Sunil","6","Patna Pirates","9","#N/A","Sunil","2","0","0%","","",""
"team_id_6|9|Sukesh Hegde","6","Patna Pirates","9","#N/A","Sukesh Hegde","2","0","0%","","",""
"team_id_6|9|Naveen Sharma","6","Patna Pirates","9","#N/A","Naveen Sharma","1","0","0%","","",""
"team_id_6|9|Manish","6","Patna Pirates","9","#N/A","Manish","1","0","0%","","",""
"team_id_1|9|Bharat Naresh","1","Bengaluru Bulls","9","#N/A","Bharat Naresh","361","211","58%","","",""
"team_id_1|9|Vikash Kandola","1","Bengaluru Bulls","9","#N/A","Vikash Kandola","306","106","35%","","",""
"team_id_1|9|Neeraj Narwal","1","Bengaluru Bulls","9","#N/A","Neeraj Narwal","193","61","32%","","",""
"team_id_1|9|Sachin Narwal","1","Bengaluru Bulls","9","#N/A","Sachin Narwal","60","27","45%","","",""
"team_id_1|9|Vikash Khandola","1","Bengaluru Bulls","9","#N/A","Vikash Khandola","18","10","56%","","",""
"team_id_1|9|Bharat","1","Bengaluru Bulls","9","#N/A","Bharat","18","12","67%","","",""
"team_id_1|9|Mahender Singh","1","Bengaluru Bulls","9","#N/A","Mahender Singh","12","0","0%","","",""
"team_id_1|9|Harmanjit Singh","1","Bengaluru Bulls","9","#N/A","Harmanjit Singh","10","0","0%","","",""
"team_id_1|9|More G B","1","Bengaluru Bulls","9","#N/A","More G B","5","0","0%","","",""
"team_id_1|9|Saurabh Nandal","1","Bengaluru Bulls","9","#N/A","Saurabh Nandal","2","2","100%","","",""
"team_id_4|9|Maninder Singh","4","Bengal Warriors","9","#N/A","Maninder Singh","363","186","51%","","",""
"team_id_4|9|Shrikant Jadhav","4","Bengal Warriors","9","#N/A","Shrikant Jadhav","250","99","40%","","",""
"team_id_4|9|Deepak Hooda","4","Bengal Warriors","9","#N/A","Deepak Hooda","124","40","32%","","",""
"team_id_4|9|Manoj Gowda","4","Bengal Warriors","9","#N/A","Manoj Gowda","56","20","36%","","",""
"team_id_4|9|Ajinkya Kapre","4","Bengal Warriors","9","#N/A","Ajinkya Kapre","30","6","20%","","",""
"team_id_4|9|Aslam Thambi","4","Bengal Warriors","9","#N/A","Aslam Thambi","18","4","22%","","",""
"team_id_4|9|R Guhan","4","Bengal Warriors","9","#N/A","R Guhan","14","7","50%","","",""
"team_id_4|9|Akash Pikalmunde","4","Bengal Warriors","9","#N/A","Akash Pikalmunde","14","6","43%","","",""
"team_id_4|9|Suyog Gaikar","4","Bengal Warriors","9","#N/A","Suyog Gaikar","11","3","27%","","",""
"team_id_4|9|Parshant Kumar","4","Bengal Warriors","9","#N/A","Parshant Kumar","11","2","18%","","",""
"team_id_4|9|Rohit","4","Bengal Warriors","9","#N/A","Rohit","9","5","56%","","",""
"team_id_4|9|Shubham Shinde","4","Bengal Warriors","9","#N/A","Shubham Shinde","8","0","0%","","",""
"team_id_4|9|Ashish Kumar","4","Bengal Warriors","9","#N/A","Ashish Kumar","8","0","0%","","",""
"team_id_4|9|Surender Nada","4","Bengal Warriors","9","#N/A","Surender Nada","5","0","0%","","",""
"team_id_4|9|Vinod Kumar","4","Bengal Warriors","9","#N/A","Vinod Kumar","2","0","0%","","",""
"team_id_4|9|Vaibhav Garje","4","Bengal Warriors","9","#N/A","Vaibhav Garje","1","0","0%","","",""
"team_id_30|9|Pardeep Narwal","30","UP Yoddha","9","#N/A","Pardeep Narwal","355","162","46%","","",""
"team_id_30|9|Surender Gill","30","UP Yoddha","9","#N/A","Surender Gill","206","101","49%","","",""
"team_id_30|9|Rohit Tomar","30","UP Yoddha","9","#N/A","Rohit Tomar","166","57","34%","","",""
"team_id_30|9|Anil Kumar","30","UP Yoddha","9","#N/A","Anil Kumar","38","11","29%","","",""
"team_id_30|9|Sandeep Narwal","30","UP Yoddha","9","#N/A","Sandeep Narwal","35","8","23%","","",""
"team_id_30|9|Durgesh Kumar","30","UP Yoddha","9","#N/A","Durgesh Kumar","29","7","24%","","",""
"team_id_30|9|Mahipal","30","UP Yoddha","9","#N/A","Mahipal","26","8","31%","","",""
"team_id_30|9|Ashu Singh","30","UP Yoddha","9","#N/A","Ashu Singh","14","0","0%","","",""
"team_id_30|9|Nitin Tomar","30","UP Yoddha","9","#N/A","Nitin Tomar","11","2","18%","","",""
"team_id_30|9|James Kamweti","30","UP Yoddha","9","#N/A","James Kamweti","10","3","30%","","",""
"team_id_30|9|Aman Hooda","30","UP Yoddha","9","#N/A","Aman Hooda","10","4","40%","","",""
"team_id_30|9|Sumit","30","UP Yoddha","9","#N/A","Sumit","7","1","14%","","",""
"team_id_30|9|Gulveer Singh","30","UP Yoddha","9","#N/A","Gulveer Singh","7","0","0%","","",""
"team_id_30|9|Rathan K","30","UP Yoddha","9","#N/A","Rathan K","6","2","33%","","",""
"team_id_30|9|Nitin Panwar","30","UP Yoddha","9","#N/A","Nitin Panwar","3","1","33%","","",""
"team_id_30|9|Jaideep","30","UP Yoddha","9","#N/A","Jaideep","2","0","0%","","",""
"team_id_30|9|Nehal B Sawal Desai","30","UP Yoddha","9","#N/A","Nehal B Sawal Desai","1","0","0%","","",""
"team_id_30|9|Gurdeep","30","UP Yoddha","9","#N/A","Gurdeep","1","0","0%","","",""
"team_id_30|9|Babu M","30","UP Yoddha","9","#N/A","Babu M","1","0","0%","","",""
"team_id_31|9|Rakesh Sangroya","31","Gujarat Fortunegiants","9","#N/A","Rakesh Sangroya","271","111","41%","","",""
"team_id_31|9|Parteek Dhaiya","31","Gujarat Fortunegiants","9","#N/A","Parteek Dhaiya","240","126","53%","","",""
"team_id_31|9|Chandran Ranjit","31","Gujarat Fortunegiants","9","#N/A","Chandran Ranjit","162","75","46%","","",""
"team_id_31|9|Sonu","31","Gujarat Fortunegiants","9","#N/A","Sonu","80","30","38%","","",""
"team_id_31|9|Mahendra Ganesh Rajput","31","Gujarat Fortunegiants","9","#N/A","Mahendra Ganesh Rajput","67","39","58%","","",""
"team_id_31|9|Dong Geon Lee","31","Gujarat Fortunegiants","9","#N/A","Dong Geon Lee","65","30","46%","","",""
"team_id_31|9|Shankar Bhimraj Gadai","31","Gujarat Fortunegiants","9","#N/A","Shankar Bhimraj Gadai","11","4","36%","","",""
"team_id_31|9|Purna Singh","31","Gujarat Fortunegiants","9","#N/A","Purna Singh","8","1","13%","","",""
"team_id_31|9|Prashanth Kumar Rai","31","Gujarat Fortunegiants","9","#N/A","Prashanth Kumar Rai","7","2","29%","","",""
"team_id_31|9|Arkam Shaikh","31","Gujarat Fortunegiants","9","#N/A","Arkam Shaikh","7","1","14%","","",""
"team_id_31|9|Rinku Narwal","31","Gujarat Fortunegiants","9","#N/A","Rinku Narwal","5","0","0%","","",""
"team_id_31|9|Pardeep Kumar","31","Gujarat Fortunegiants","9","#N/A","Pardeep Kumar","5","0","0%","","",""
"team_id_31|9|Rohit Kumar","31","Gujarat Fortunegiants","9","#N/A","Rohit Kumar","4","1","25%","","",""
"team_id_31|9|Rohan Singh","31","Gujarat Fortunegiants","9","#N/A","Rohan Singh","1","0","0%","","",""
"team_id_31|9|Mohammad Ghorbani","31","Gujarat Fortunegiants","9","#N/A","Mohammad Ghorbani","1","0","0%","","",""
"team_id_31|9|Gaurav Chhikara","31","Gujarat Fortunegiants","9","#N/A","Gaurav Chhikara","1","0","0%","","",""
"team_id_8|9|Siddharth Sirish Desai","8","Telugu Titans","9","#N/A","Siddharth Sirish Desai","224","114","51%","","",""
"team_id_8|9|Abhishek Singh","8","Telugu Titans","9","#N/A","Abhishek Singh","188","50","27%","","",""
"team_id_8|9|Mohsen Maghsoudlou Jaf..","8","Telugu Titans","9","#N/A","Mohsen Maghsoudlou Jaf..","111","20","18%","","",""
"team_id_8|9|Adarsh T","8","Telugu Titans","9","#N/A","Adarsh T","99","30","30%","","",""
"team_id_8|9|Vinay","8","Telugu Titans","9","#N/A","Vinay","95","28","29%","","",""
"team_id_8|9|Monu Goyat","8","Telugu Titans","9","#N/A","Monu Goyat","84","22","26%","","",""
"team_id_8|9|K Hanumanthu","8","Telugu Titans","9","#N/A","K Hanumanthu","57","21","37%","","",""
"team_id_8|9|Rajnish","8","Telugu Titans","9","#N/A","Rajnish","23","8","35%","","",""
"team_id_8|9|Vijay Kumar","8","Telugu Titans","9","#N/A","Vijay Kumar","15","1","7%","","",""
"team_id_8|9|Surjeet Singh","8","Telugu Titans","9","#N/A","Surjeet Singh","11","1","9%","","",""
"team_id_8|9|Vishal Bhardwaj","8","Telugu Titans","9","#N/A","Vishal Bhardwaj","10","0","0%","","",""
"team_id_8|9|Prince D","8","Telugu Titans","9","#N/A","Prince D","7","0","0%","","",""
"team_id_8|9|Parvesh Bhainswal","8","Telugu Titans","9","#N/A","Parvesh Bhainswal","7","0","0%","","",""
"team_id_8|9|Ankit","8","Telugu Titans","9","#N/A","Ankit","3","2","67%","","",""
"team_id_8|9|Mohit Pahal","8","Telugu Titans","9","#N/A","Mohit Pahal","2","0","0%","","",""
"team_id_8|9|Palla Ramakrishna","8","Telugu Titans","9","#N/A","Palla Ramakrishna","1","0","0%","","",""
"team_id_8|9|Nitin","8","Telugu Titans","9","#N/A","Nitin","1","0","0%","","",""
"team_id_8|9|Muhammed Shihas S","8","Telugu Titans","9","#N/A","Muhammed Shihas S","1","0","0%","","",""
