season,team_name,player-id-pkdc,player-id-pkdc-sanitised,Raider Name,Number of Defenders,Total Raids,% of Raids,Empty,Successful
PKL-06,Jaipur Pink Panthers,3133,3133,Amit Kumar,4,600%,17.00%,16.70%,16.70%
PKL-06,Jaipur Pink Panthers,3133,3133,Amit Kumar,5,900%,26.00%,22.20%,11.10%
PKL-06,Jaipur Pink Panthers,3133,3133,Amit Kumar,6,1000%,29.00%,60.00%,10.00%
PKL-06,Jaipur Pink Panthers,3133,3133,Amit Kumar,7,900%,26.00%,22.20%,77.80%
PKL-06,Jaipur Pink Panthers,576,576,Anand Patil,3,100%,2%,,
PKL-06,Jaipur Pink Panthers,576,576,Anand Patil,4,800%,15.00%,100.00%,
PKL-06,Jaipur Pink Panthers,576,576,Anand Patil,5,1000%,19.00%,60.00%,10.00%
PKL-06,Jaipur Pink Panthers,576,576,Anand Patil,6,1000%,19.00%,50.00%,10.00%
PKL-06,Jaipur Pink Panthers,576,576,Anand Patil,7,2300%,44.00%,34.80%,30.40%
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,2,700%,6.00%,14.30%,28.60%
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,3,2300%,18.00%,78.30%,17.40%
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,4,1300%,10.00%,92.30%,
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,5,1900%,15.00%,89.50%,
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,6,1600%,13.00%,31.30%,43.80%
PKL-06,Jaipur Pink Panthers,29,29,Anup Kumar,7,4900%,39.00%,46.90%,34.70%
PKL-06,Jaipur Pink Panthers,266,266,David Mosambayi,5,200%,33%,,
PKL-06,Jaipur Pink Panthers,266,266,David Mosambayi,7,400%,67.00%,25.00%,25.00%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,1,400%,1%,,100.00%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,2,1400%,4%,,64.30%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,3,2600%,7.00%,50.00%,30.80%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,4,4500%,12.00%,48.90%,31.10%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,5,4800%,13.00%,68.80%,18.80%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,6,8100%,22.00%,24.70%,53.10%
PKL-06,Jaipur Pink Panthers,41,41,Deepak Hooda,7,14900%,41.00%,28.20%,51.70%
PKL-06,Jaipur Pink Panthers,44,44,Gangadhari Mallesh,4,100%,11.00%,100.00%,
PKL-06,Jaipur Pink Panthers,44,44,Gangadhari Mallesh,5,400%,44.00%,50.00%,25.00%
PKL-06,Jaipur Pink Panthers,44,44,Gangadhari Mallesh,6,100%,11.00%,100.00%,
PKL-06,Jaipur Pink Panthers,44,44,Gangadhari Mallesh,7,300%,33.00%,33.30%,
PKL-06,Jaipur Pink Panthers,599,599,Lokesh Kaushik,5,100%,9%,,
PKL-06,Jaipur Pink Panthers,599,599,Lokesh Kaushik,6,200%,18.00%,50.00%,50.00%
PKL-06,Jaipur Pink Panthers,599,599,Lokesh Kaushik,7,800%,73.00%,37.50%,12.50%
PKL-06,Jaipur Pink Panthers,71,71,Mohit Chhillar,6,100%,25.00%,100.00%,
PKL-06,Jaipur Pink Panthers,71,71,Mohit Chhillar,7,300%,75.00%,66.70%,
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,2,600%,11.00%,16.70%,50.00%
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,3,800%,14.00%,50.00%,37.50%
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,4,1000%,18.00%,20.00%,30.00%
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,5,800%,14.00%,75.00%,25.00%
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,6,1100%,19.00%,45.50%,36.40%
PKL-06,Jaipur Pink Panthers,3065,3065,Nitin Rawal,7,1400%,25.00%,50.00%,35.70%
PKL-06,Jaipur Pink Panthers,290,290,Sandeep Dhull,7,100%,100.00%,100.00%,
PKL-06,Jaipur Pink Panthers,3076,3076,Santhapanaselvam ,7,100%,100.00%,100.00%,
PKL-06,Jaipur Pink Panthers,264,264,Selvamani K ,3,100%,1.00%,100.00%,
PKL-06,Jaipur Pink Panthers,264,264,Selvamani K ,4,500%,6.00%,80.00%,
PKL-06,Jaipur Pink Panthers,264,264,Selvamani K ,5,1300%,16.00%,84.60%,
PKL-06,Jaipur Pink Panthers,264,264,Selvamani K ,6,2600%,32.00%,23.10%,42.30%
PKL-06,Jaipur Pink Panthers,264,264,Selvamani K ,7,3700%,45.00%,37.80%,43.20%
PKL-06,Jaipur Pink Panthers,613,613,Sunil Siddhgavali,4,200%,13.00%,100.00%,
PKL-06,Jaipur Pink Panthers,613,613,Sunil Siddhgavali,5,200%,13.00%,100.00%,
PKL-06,Jaipur Pink Panthers,613,613,Sunil Siddhgavali,6,300%,20%,,66.70%
PKL-06,Jaipur Pink Panthers,613,613,Sunil Siddhgavali,7,800%,53.00%,62.50%,25.00%
PKL-06,Bengaluru Bulls,2021,2021,Anand V,3,400%,27.00%,50.00%,
PKL-06,Bengaluru Bulls,2021,2021,Anand V,5,400%,27.00%,25.00%,25.00%
PKL-06,Bengaluru Bulls,2021,2021,Anand V,6,200%,13%,,50.00%
PKL-06,Bengaluru Bulls,2021,2021,Anand V,7,500%,33.00%,80.00%,20.00%
PKL-06,Bengaluru Bulls,3099,3099,Ankit ,7,200%,100.00%,100.00%,
PKL-06,Bengaluru Bulls,202,202,Ashish Kumar,4,100%,4.00%,100.00%,
PKL-06,Bengaluru Bulls,202,202,Ashish Kumar,5,400%,15.00%,100.00%,
PKL-06,Bengaluru Bulls,202,202,Ashish Kumar,6,800%,30.00%,87.50%,
PKL-06,Bengaluru Bulls,202,202,Ashish Kumar,7,1400%,52.00%,71.40%,21.40%
PKL-06,Bengaluru Bulls,#N/A,-1,Gyung Tae Kim,5,100%,100%,,
PKL-06,Bengaluru Bulls,3091,3091,Harish Naik,4,100%,3%,,
PKL-06,Bengaluru Bulls,3091,3091,Harish Naik,5,400%,14.00%,50.00%,25.00%
PKL-06,Bengaluru Bulls,3091,3091,Harish Naik,6,300%,10%,,66.70%
PKL-06,Bengaluru Bulls,3091,3091,Harish Naik,7,2100%,72.00%,19.00%,52.40%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,1,200%,1%,,100.00%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,3,1300%,8.00%,76.90%,15.40%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,4,2100%,13.00%,66.70%,19.00%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,5,3500%,21.00%,68.60%,11.40%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,6,3700%,23.00%,40.50%,45.90%
PKL-06,Bengaluru Bulls,58,58,Kashiling Adake,7,5600%,34.00%,35.70%,39.30%
PKL-06,Bengaluru Bulls,769,769,Mahender Singh,3,100%,10.00%,100.00%,
PKL-06,Bengaluru Bulls,769,769,Mahender Singh,5,200%,20.00%,100.00%,
PKL-06,Bengaluru Bulls,769,769,Mahender Singh,6,200%,20.00%,50.00%,
PKL-06,Bengaluru Bulls,769,769,Mahender Singh,7,500%,50.00%,80.00%,
PKL-06,Bengaluru Bulls,2266,2266,Mahesh Magdum,5,300%,25%,,
PKL-06,Bengaluru Bulls,2266,2266,Mahesh Magdum,6,200%,17%,,50.00%
PKL-06,Bengaluru Bulls,2266,2266,Mahesh Magdum,7,700%,58.00%,14.30%,57.10%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,1,100%,0%,,100.00%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,2,1400%,4.00%,7.10%,78.60%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,3,4000%,11.00%,27.50%,62.50%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,4,4700%,13.00%,17.00%,53.20%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,5,8200%,22.00%,29.30%,39.00%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,6,7500%,20.00%,12.00%,68.00%
PKL-06,Bengaluru Bulls,318,318,Pawan Sehrawat,7,11600%,31.00%,19.80%,59.50%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,1,800%,2.00%,12.50%,87.50%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,2,1500%,4.00%,6.70%,80.00%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,3,2000%,6.00%,60.00%,20.00%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,4,4200%,12.00%,57.10%,19.00%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,5,6200%,18.00%,56.50%,25.80%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,6,7100%,21.00%,36.60%,43.70%
PKL-06,Bengaluru Bulls,326,326,Rohit Kumar,7,12300%,36.00%,35.80%,45.50%
PKL-06,Bengaluru Bulls,299,299,Sandeep ,6,100%,50.00%,100.00%,
PKL-06,Bengaluru Bulls,299,299,Sandeep ,7,100%,50%,,
PKL-06,Bengaluru Bulls,3104,3104,Sumit Singh,5,800%,30.00%,87.50%,
PKL-06,Bengaluru Bulls,3104,3104,Sumit Singh,6,400%,15.00%,25.00%,75.00%
PKL-06,Bengaluru Bulls,3104,3104,Sumit Singh,7,1500%,56.00%,40.00%,26.70%
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,1,200%,2%,,100.00%
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,2,200%,2.00%,50.00%,
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,3,1000%,11.00%,60.00%,30.00%
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,4,1400%,16.00%,57.10%,28.60%
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,5,2000%,23.00%,65.00%,
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,6,1700%,19.00%,35.30%,58.80%
PKL-06,Gujarat Fortunegiants,389,389,Ajay Kumar,7,2300%,26.00%,34.80%,30.40%
PKL-06,Gujarat Fortunegiants,#N/A,-1,Anil,5,200%,50.00%,100.00%,
PKL-06,Gujarat Fortunegiants,#N/A,-1,Anil,6,200%,50.00%,50.00%,
PKL-06,Gujarat Fortunegiants,2314,2314,Dharmender ,3,200%,33%,,50.00%
PKL-06,Gujarat Fortunegiants,2314,2314,Dharmender ,4,200%,33%,,50.00%
PKL-06,Gujarat Fortunegiants,2314,2314,Dharmender ,7,200%,33%,,
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,2,400%,6.00%,25.00%,50.00%
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,3,900%,14.00%,55.60%,22.20%
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,4,200%,3%,,50.00%
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,5,800%,12.00%,62.50%,
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,6,1400%,22.00%,28.60%,64.30%
PKL-06,Gujarat Fortunegiants,522,522,Dong Geon Lee,7,2800%,43.00%,42.90%,32.10%
PKL-06,Gujarat Fortunegiants,249,249,Hadi Oshtorak,4,200%,18.00%,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,249,249,Hadi Oshtorak,5,100%,9.00%,100.00%,
PKL-06,Gujarat Fortunegiants,249,249,Hadi Oshtorak,6,200%,18%,,50.00%
PKL-06,Gujarat Fortunegiants,249,249,Hadi Oshtorak,7,600%,55.00%,50.00%,33.30%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,2,1500%,6.00%,13.30%,73.30%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,3,2400%,9.00%,70.80%,8.30%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,4,3800%,15.00%,31.60%,34.20%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,5,6600%,26.00%,59.10%,21.20%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,6,3400%,13.00%,26.50%,58.80%
PKL-06,Gujarat Fortunegiants,219,219,K.Prapanjan ,7,7800%,31.00%,29.50%,47.40%
PKL-06,Gujarat Fortunegiants,2306,2306,Lalit Chaudhary,5,300%,43.00%,66.70%,
PKL-06,Gujarat Fortunegiants,2306,2306,Lalit Chaudhary,6,100%,14%,,
PKL-06,Gujarat Fortunegiants,2306,2306,Lalit Chaudhary,7,300%,43%,,33.30%
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,2,300%,5%,,33.30%
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,3,1000%,15.00%,70.00%,
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,4,800%,12.00%,37.50%,
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,5,1200%,18.00%,66.70%,25.00%
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,6,1600%,24.00%,25.00%,43.80%
PKL-06,Gujarat Fortunegiants,163,163,Mahendra Rajput,7,1700%,26.00%,11.80%,47.10%
PKL-06,Gujarat Fortunegiants,357,357,Parvesh Bhainswal,7,100%,100.00%,100.00%,
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,2,700%,5.00%,28.60%,57.10%
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,3,1800%,12.00%,66.70%,22.20%
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,4,1900%,13.00%,31.60%,26.30%
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,5,3000%,20.00%,56.70%,13.30%
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,6,2300%,15.00%,39.10%,47.80%
PKL-06,Gujarat Fortunegiants,3023,3023,Rohit Gulia,7,5500%,36.00%,40.00%,40.00%
PKL-06,Gujarat Fortunegiants,2023,2023,Ruturaj Koravi,6,200%,67.00%,100.00%,
PKL-06,Gujarat Fortunegiants,2023,2023,Ruturaj Koravi,7,100%,33.00%,100.00%,
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,1,400%,1%,,100.00%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,2,2500%,7.00%,20.00%,52.00%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,3,3100%,8.00%,61.30%,29.00%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,4,5700%,16.00%,33.30%,40.40%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,5,7900%,22.00%,41.80%,27.80%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,6,5600%,15.00%,28.60%,60.70%
PKL-06,Gujarat Fortunegiants,757,757,Sachin ,7,11400%,31.00%,24.60%,53.50%
PKL-06,Gujarat Fortunegiants,232,232,Sachin Vittala,5,200%,40.00%,50.00%,
PKL-06,Gujarat Fortunegiants,232,232,Sachin Vittala,6,200%,40.00%,50.00%,50.00%
PKL-06,Gujarat Fortunegiants,232,232,Sachin Vittala,7,100%,20%,,100.00%
PKL-06,Gujarat Fortunegiants,605,605,Shubham Ashok Palkar,5,500%,38.00%,40.00%,
PKL-06,Gujarat Fortunegiants,605,605,Shubham Ashok Palkar,6,300%,23.00%,66.70%,33.30%
PKL-06,Gujarat Fortunegiants,605,605,Shubham Ashok Palkar,7,500%,38.00%,40.00%,20.00%
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,2,100%,3.00%,100.00%,
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,3,200%,7.00%,100.00%,
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,4,300%,10.00%,100.00%,
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,5,1100%,37.00%,100.00%,
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,6,600%,20.00%,100.00%,
PKL-06,Gujarat Fortunegiants,368,368,Sunil Kumar,7,700%,23.00%,85.70%,
PKL-06,Dabang Delhi,#N/A,-1,Aman Kadian,7,300%,100.00%,33.30%,
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,2,400%,1%,,75.00%
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,3,1500%,5.00%,26.70%,53.30%
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,4,4000%,13.00%,47.50%,30.00%
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,5,6900%,22.00%,49.30%,29.00%
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,6,6500%,21.00%,26.20%,52.30%
PKL-06,Dabang Delhi,36,36,Chandran Ranjit,7,12300%,39.00%,29.30%,45.50%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,1,300%,1%,,100.00%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,2,1400%,7%,,85.70%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,3,2200%,10.00%,13.60%,72.70%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,4,2900%,14.00%,41.40%,34.50%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,5,4500%,21.00%,48.90%,17.80%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,6,3800%,18.00%,52.60%,28.90%
PKL-06,Dabang Delhi,251,251,Meraj Sheykh,7,6200%,29.00%,58.10%,19.40%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,1,200%,1%,,100.00%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,2,900%,3%,,77.80%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,3,2000%,7.00%,15.00%,65.00%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,4,3200%,10.00%,37.50%,37.50%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,5,5400%,18.00%,44.40%,31.50%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,6,6300%,21.00%,34.90%,39.70%
PKL-06,Dabang Delhi,2296,2296,Naveen Kumar,7,12700%,41.00%,28.30%,55.90%
PKL-06,Dabang Delhi,156,156,Pawan Kumar,2,100%,1%,,100.00%
PKL-06,Dabang Delhi,156,156,Pawan Kumar,3,300%,3.00%,33.30%,
PKL-06,Dabang Delhi,156,156,Pawan Kumar,4,900%,10.00%,66.70%,22.20%
PKL-06,Dabang Delhi,156,156,Pawan Kumar,5,900%,10.00%,44.40%,44.40%
PKL-06,Dabang Delhi,156,156,Pawan Kumar,6,2700%,30.00%,44.40%,37.00%
PKL-06,Dabang Delhi,156,156,Pawan Kumar,7,4100%,46.00%,31.70%,46.30%
PKL-06,Dabang Delhi,86,86,Rajesh Narwal,1,100%,5%,,100.00%
PKL-06,Dabang Delhi,86,86,Rajesh Narwal,5,400%,20.00%,75.00%,25.00%
PKL-06,Dabang Delhi,86,86,Rajesh Narwal,6,500%,25.00%,100.00%,
PKL-06,Dabang Delhi,86,86,Rajesh Narwal,7,1000%,50.00%,30.00%,30.00%
PKL-06,Dabang Delhi,773,773,Satpal ,6,100%,50.00%,100.00%,
PKL-06,Dabang Delhi,773,773,Satpal ,7,100%,50%,,
PKL-06,Dabang Delhi,105,105,Shabeer Bappu,4,300%,12.00%,33.30%,
PKL-06,Dabang Delhi,105,105,Shabeer Bappu,5,500%,19.00%,40.00%,
PKL-06,Dabang Delhi,105,105,Shabeer Bappu,6,400%,15.00%,25.00%,50.00%
PKL-06,Dabang Delhi,105,105,Shabeer Bappu,7,1400%,54.00%,50.00%,28.60%
PKL-06,Dabang Delhi,#N/A,-1,Sumit Kumar,6,100%,100.00%,100.00%,
PKL-06,Dabang Delhi,3159,3159,Vishal ,3,100%,17.00%,100.00%,
PKL-06,Dabang Delhi,3159,3159,Vishal ,5,400%,67.00%,75.00%,25.00%
PKL-06,Dabang Delhi,3159,3159,Vishal ,7,100%,17.00%,100.00%,
PKL-06,Dabang Delhi,245,245,Yogesh Hooda,4,100%,8.00%,100.00%,
PKL-06,Dabang Delhi,245,245,Yogesh Hooda,5,100%,8.00%,100.00%,
PKL-06,Dabang Delhi,245,245,Yogesh Hooda,6,600%,46.00%,33.30%,16.70%
PKL-06,Dabang Delhi,245,245,Yogesh Hooda,7,500%,38.00%,40.00%,
PKL-06,UP Yoddha,2316,2316,Azad Singh,3,200%,4.00%,50.00%,50.00%
PKL-06,UP Yoddha,2316,2316,Azad Singh,4,400%,8.00%,50.00%,50.00%
PKL-06,UP Yoddha,2316,2316,Azad Singh,5,900%,19.00%,44.40%,33.30%
PKL-06,UP Yoddha,2316,2316,Azad Singh,6,1100%,23.00%,45.50%,18.20%
PKL-06,UP Yoddha,2316,2316,Azad Singh,7,2200%,46.00%,31.80%,27.30%
PKL-06,UP Yoddha,2278,2278,Bhanu Tomar,4,100%,5%,,100.00%
PKL-06,UP Yoddha,2278,2278,Bhanu Tomar,5,500%,23.00%,40.00%,
PKL-06,UP Yoddha,2278,2278,Bhanu Tomar,6,700%,32.00%,28.60%,28.60%
PKL-06,UP Yoddha,2278,2278,Bhanu Tomar,7,900%,41.00%,11.10%,33.30%
PKL-06,UP Yoddha,54,54,Jeeva Kumar,7,100%,100.00%,100.00%,
PKL-06,UP Yoddha,2262,2262,Md Masud Karim,5,200%,67%,,50.00%
PKL-06,UP Yoddha,2262,2262,Md Masud Karim,6,100%,33%,,100.00%
PKL-06,UP Yoddha,2262,2262,Md Masud Karim,6,100%,100%,,
PKL-06,UP Yoddha,3088,3088,Nitesh Kumar,6,200%,33.00%,100.00%,
PKL-06,UP Yoddha,3088,3088,Nitesh Kumar,7,400%,67.00%,75.00%,
PKL-06,UP Yoddha,155,155,Prashanth Rai,1,200%,1%,,100.00%
PKL-06,UP Yoddha,155,155,Prashanth Rai,2,500%,2%,,80.00%
PKL-06,UP Yoddha,155,155,Prashanth Rai,3,800%,3.00%,75.00%,25.00%
PKL-06,UP Yoddha,155,155,Prashanth Rai,4,1800%,7.00%,55.60%,27.80%
PKL-06,UP Yoddha,155,155,Prashanth Rai,5,3500%,13.00%,51.40%,14.30%
PKL-06,UP Yoddha,155,155,Prashanth Rai,6,8600%,33.00%,39.50%,51.20%
PKL-06,UP Yoddha,155,155,Prashanth Rai,7,10800%,41.00%,29.60%,49.10%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,1,300%,1.00%,33.30%,66.70%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,2,900%,3.00%,11.10%,55.60%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,3,1700%,6.00%,52.90%,23.50%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,4,3400%,13.00%,67.60%,11.80%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,5,4900%,19.00%,67.30%,16.30%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,6,6200%,24.00%,35.50%,45.20%
PKL-06,UP Yoddha,94,94,Rishank Devadiga,7,8800%,34.00%,40.90%,37.50%
PKL-06,UP Yoddha,217,217,Rohit Chaudhary,5,600%,27.00%,50.00%,16.70%
PKL-06,UP Yoddha,217,217,Rohit Chaudhary,6,500%,23.00%,20.00%,
PKL-06,UP Yoddha,217,217,Rohit Chaudhary,7,1100%,50.00%,63.60%,9.10%
PKL-06,UP Yoddha,218,218,Sachin Kumar,2,500%,6%,,100.00%
PKL-06,UP Yoddha,218,218,Sachin Kumar,3,1100%,12.00%,45.50%,36.40%
PKL-06,UP Yoddha,218,218,Sachin Kumar,4,1200%,13.00%,50.00%,16.70%
PKL-06,UP Yoddha,218,218,Sachin Kumar,5,2200%,25.00%,77.30%,13.60%
PKL-06,UP Yoddha,218,218,Sachin Kumar,6,1400%,16.00%,64.30%,14.30%
PKL-06,UP Yoddha,218,218,Sachin Kumar,7,2500%,28.00%,68.00%,20.00%
PKL-06,UP Yoddha,347,347,Sagar B Krishna,5,300%,33.00%,100.00%,
PKL-06,UP Yoddha,347,347,Sagar B Krishna,6,100%,11.00%,100.00%,
PKL-06,UP Yoddha,347,347,Sagar B Krishna,7,500%,56.00%,80.00%,
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,1,100%,0%,,100.00%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,2,1200%,4.00%,33.30%,58.30%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,3,1800%,5.00%,22.20%,50.00%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,4,4100%,12.00%,39.00%,29.30%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,5,8400%,25.00%,52.40%,14.30%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,6,6000%,18.00%,26.70%,40.00%
PKL-06,UP Yoddha,106,106,Shrikant Jadhav,7,11600%,35.00%,32.80%,40.50%
PKL-06,UP Yoddha,698,698,Vishav Chaudhary,5,500%,45.00%,40.00%,
PKL-06,UP Yoddha,698,698,Vishav Chaudhary,6,200%,18.00%,50.00%,50.00%
PKL-06,UP Yoddha,698,698,Vishav Chaudhary,7,400%,36.00%,75.00%,
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,2,1900%,5.00%,5.30%,78.90%
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,3,2700%,7.00%,44.40%,37.00%
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,4,5200%,13.00%,48.10%,30.80%
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,5,8400%,22.00%,46.40%,27.40%
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,6,7100%,18.00%,22.50%,62.00%
PKL-06,Tamil Thailaivas,26,26,Ajay Thakur,7,13500%,35.00%,25.90%,53.30%
PKL-06,Tamil Thailaivas,212,212,Amit Hooda,7,200%,100%,,
PKL-06,Tamil Thailaivas,2325,2325,Anand ,2,100%,6%,,100.00%
PKL-06,Tamil Thailaivas,2325,2325,Anand ,3,300%,18.00%,33.30%,
PKL-06,Tamil Thailaivas,2325,2325,Anand ,4,300%,18.00%,33.30%,66.70%
PKL-06,Tamil Thailaivas,2325,2325,Anand ,5,400%,24.00%,75.00%,25.00%
PKL-06,Tamil Thailaivas,2325,2325,Anand ,6,200%,12%,,
PKL-06,Tamil Thailaivas,2325,2325,Anand ,7,400%,24.00%,25.00%,75.00%
PKL-06,Tamil Thailaivas,765,765,Anil Kumar,5,200%,67.00%,100.00%,
PKL-06,Tamil Thailaivas,765,765,Anil Kumar,7,100%,33.00%,100.00%,
PKL-06,Tamil Thailaivas,376,376,Athul M S,3,200%,2.00%,50.00%,
PKL-06,Tamil Thailaivas,376,376,Athul M S,4,1500%,14.00%,13.30%,33.30%
PKL-06,Tamil Thailaivas,376,376,Athul M S,5,2100%,20.00%,28.60%,23.80%
PKL-06,Tamil Thailaivas,376,376,Athul M S,6,1900%,18.00%,5.30%,42.10%
PKL-06,Tamil Thailaivas,376,376,Athul M S,7,4800%,46.00%,14.60%,58.30%
PKL-06,Tamil Thailaivas,191,191,C.Arun ,5,100%,33.00%,100.00%,
PKL-06,Tamil Thailaivas,191,191,C.Arun ,7,200%,67.00%,100.00%,
PKL-06,Tamil Thailaivas,#N/A,-1,D. Pradap,3,200%,12.00%,100.00%,
PKL-06,Tamil Thailaivas,#N/A,-1,D. Pradap,4,300%,18.00%,66.70%,
PKL-06,Tamil Thailaivas,#N/A,-1,D. Pradap,5,400%,24%,,75.00%
PKL-06,Tamil Thailaivas,#N/A,-1,D. Pradap,6,100%,6.00%,100.00%,
PKL-06,Tamil Thailaivas,#N/A,-1,D. Pradap,7,700%,41.00%,28.60%,28.60%
PKL-06,Tamil Thailaivas,724,724,Darshan J.,7,100%,100%,,
PKL-06,Tamil Thailaivas,52,52,Jasvir Singh,2,400%,3%,,75.00%
