Player_Name,Player_Link,Tournament,Team,Price,Status
Sakshi Vinayak Dhule,https://www.kabaddiadda.com/player/sakshi-vinayak-dhule-5002402?tab=auction,,,,
Bhusan Raut,https://www.kabaddiadda.com/player/bhusan-raut-5002585?tab=auction,,,,
Ishika Parmar,https://www.kabaddiadda.com/player/ishika-parmar-5002279?tab=auction,,,,
Vinod,https://www.kabaddiadda.com/player/vinod-5000863?tab=auction,,,,
Raj Kumar Yadav,https://www.kabaddiadda.com/player/raj-kumar-yadav-1000627?tab=auction,,,,
Akash Yadav,https://www.kabaddiadda.com/player/akash-yadav-5004820?tab=auction,,,,
Ajay Patil,https://www.kabaddiadda.com/player/ajay-patil-5001528?tab=auction,,,,
Tanmay Kumar,https://www.kabaddiadda.com/player/tanmay-kumar-5005067?tab=auction,,,,
Smiecinski Wiktor,https://www.kabaddiadda.com/player/smiecinski-wiktor-5004198?tab=auction,,,,
Bhavna P P,https://www.kabaddiadda.com/player/bhavna-p-p-5004069?tab=auction,,,,
Kashiling Adake,https://www.kabaddiadda.com/player/kashiling-adake-5001654?tab=auction,,,,
Hemant Chauhan,https://www.kabaddiadda.com/player/hemant-chauhan-5004326?tab=auction,,,,
Kaviyarasum,https://www.kabaddiadda.com/player/kaviyarasum-5000938?tab=auction,,,,
Karthik R,https://www.kabaddiadda.com/player/karthik-r-5001125?tab=auction,,,,
Anil,https://www.kabaddiadda.com/player/anil-5004467?tab=auction,,,,
Raman ,https://www.kabaddiadda.com/player/raman--5002793?tab=auction,,,,
V  Maha,https://www.kabaddiadda.com/player/v--maha-5000022?tab=auction,,,,
Aishwarya Kale Dhavan,https://www.kabaddiadda.com/player/aishwarya-kale-dhavan-5003040?tab=auction,,,,
Vikrant,https://www.kabaddiadda.com/player/vikrant-1000199?tab=auction,,,,
Sac 7,https://www.kabaddiadda.com/player/sac-7-5001304?tab=auction,,,,
Prakash K ,https://www.kabaddiadda.com/player/prakash-k--5001073?tab=auction,,,,
Akshay Kumar,https://www.kabaddiadda.com/player/akshay-kumar-5001867?tab=auction,,,,
Binita Bara,https://www.kabaddiadda.com/player/binita-bara-5002247?tab=auction,,,,
Sunil Jaglan,https://www.kabaddiadda.com/player/sunil-jaglan-1000356?tab=auction,,,,
Sourabh Choudhary,https://www.kabaddiadda.com/player/sourabh-choudhary-5001737?tab=auction,,,,
Narendra Kumar,https://www.kabaddiadda.com/player/narendra-kumar-4000061?tab=auction,,,,
Deepak,https://www.kabaddiadda.com/player/deepak-5000524?tab=auction,,,,
Jaideep,https://www.kabaddiadda.com/player/jaideep-1000124?tab=auction,,,,
Yuvraj Singh,https://www.kabaddiadda.com/player/yuvraj-singh-5004986?tab=auction,,,,
Mohit,https://www.kabaddiadda.com/player/mohit-5004863?tab=auction,,,,
Kapil ,https://www.kabaddiadda.com/player/kapil--5002765?tab=auction,,,,
N Naredra Reddy,https://www.kabaddiadda.com/player/n-naredra-reddy-5002517?tab=auction,,,,
Vijay,https://www.kabaddiadda.com/player/vijay-5002640?tab=auction,,,,
K  Jansirani,https://www.kabaddiadda.com/player/k--jansirani-5000340?tab=auction,,,,
Ragavendar,https://www.kabaddiadda.com/player/ragavendar-1000623?tab=auction,,,,
Datchnamoorthy,https://www.kabaddiadda.com/player/datchnamoorthy-5001105?tab=auction,,,,
Ashu,https://www.kabaddiadda.com/player/ashu-5003220?tab=auction,,,,
Prabhahar V,https://www.kabaddiadda.com/player/prabhahar-v-5000978?tab=auction,,,,
Ankit,https://www.kabaddiadda.com/player/ankit-5003347?tab=auction,,,,
Adinath Gavali,https://www.kabaddiadda.com/player/adinath-gavali-1000240?tab=auction,,,,
Vikas,https://www.kabaddiadda.com/player/vikas-5001769?tab=auction,,,,
Vasave Ranjana ,https://www.kabaddiadda.com/player/vasave-ranjana--5001338?tab=auction,,,,
Kaminee Shailesh Mhabdee,https://www.kabaddiadda.com/player/kaminee-shailesh-mhabdee-5001397?tab=auction,,,,
Kamlesh,https://www.kabaddiadda.com/player/kamlesh-5005073?tab=auction,,,,
Drabero J,https://www.kabaddiadda.com/player/drabero-j-5001228?tab=auction,,,,
Prasad Arjun Kumar,https://www.kabaddiadda.com/player/prasad-arjun-kumar-5001900?tab=auction,,,,
Manish Sharma,https://www.kabaddiadda.com/player/manish-sharma-4000081?tab=auction,,,,
Kaki Manisha,https://www.kabaddiadda.com/player/kaki-manisha-5002156?tab=auction,,,,
Aishwarya  K,https://www.kabaddiadda.com/player/aishwarya--k-5000054?tab=auction,,,,
V Hemalatha,https://www.kabaddiadda.com/player/v-hemalatha-5000050?tab=auction,,,,
Jaspreet Saini,https://www.kabaddiadda.com/player/jaspreet-saini-5002025?tab=auction,,,,
Gaurav Yadav,https://www.kabaddiadda.com/player/gaurav-yadav-5004990?tab=auction,,,,
Dilbag Singh,https://www.kabaddiadda.com/player/dilbag-singh-5004744?tab=auction,,,,
M Vinthiya,https://www.kabaddiadda.com/player/m-vinthiya-5000173?tab=auction,,,,
Aashish,https://www.kabaddiadda.com/player/aashish-5004867?tab=auction,,,,
Anuj Singh,https://www.kabaddiadda.com/player/anuj-singh-5005403?tab=auction,,,,
Sumer Singh,https://www.kabaddiadda.com/player/sumer-singh-5005155?tab=auction,,,,
Harini A ,https://www.kabaddiadda.com/player/harini-a--5000296?tab=auction,,,,
M Raj Kumar,https://www.kabaddiadda.com/player/m-raj-kumar-5001164?tab=auction,,,,
Mathan S,https://www.kabaddiadda.com/player/mathan-s-5000918?tab=auction,,,,
Ganesh Derkar,https://www.kabaddiadda.com/player/ganesh-derkar-1000705?tab=auction,,,,
Mofimondal,https://www.kabaddiadda.com/player/mofimondal-4000030?tab=auction,,,,
P Satish ,https://www.kabaddiadda.com/player/p-satish--5000670?tab=auction,,,,
V Narasimman,https://www.kabaddiadda.com/player/v-narasimman-5001041?tab=auction,,,,
Rakshith,https://www.kabaddiadda.com/player/rakshith-5005280?tab=auction,,,,
Poonam J,https://www.kabaddiadda.com/player/poonam-j-5004132?tab=auction,,,,
Ankit Kr,https://www.kabaddiadda.com/player/ankit-kr-5004261?tab=auction,,,,
Shiv Kumar,https://www.kabaddiadda.com/player/shiv-kumar-5003248?tab=auction,,,,
Chandra Naik,https://www.kabaddiadda.com/player/chandra-naik-5004009?tab=auction,,,,
Ravi Tehlan,https://www.kabaddiadda.com/player/ravi-tehlan-5001920?tab=auction,,,,
Jasvir Singh ,https://www.kabaddiadda.com/player/jasvir-singh--5001670?tab=auction,,,,
Paresh Mahatre,https://www.kabaddiadda.com/player/paresh-mahatre-5001546?tab=auction,,,,
Pranali Kanase,https://www.kabaddiadda.com/player/pranali-kanase-5001421?tab=auction,,,,
Korsa Sammaiah,https://www.kabaddiadda.com/player/korsa-sammaiah-5002046?tab=auction,,,,
Govind,https://www.kabaddiadda.com/player/govind-5001793?tab=auction,,,,
Player 101,https://www.kabaddiadda.com/player/player-101-5004398?tab=auction,,,,
Lipa Sinha,https://www.kabaddiadda.com/player/lipa-sinha-5003123?tab=auction,,,,
Shyamkumar Bhatt,https://www.kabaddiadda.com/player/shyamkumar-bhatt-5002669?tab=auction,,,,
Vijaya Prabakar,https://www.kabaddiadda.com/player/vijaya-prabakar-4000113?tab=auction,,,,
Sameer Bogade,https://www.kabaddiadda.com/player/sameer-bogade-5002545?tab=auction,,,,
Deepak Choudhary,https://www.kabaddiadda.com/player/deepak-choudhary-5004899?tab=auction,,,,
S Alagi,https://www.kabaddiadda.com/player/s-alagi-5000205?tab=auction,,,,
Suwanth,https://www.kabaddiadda.com/player/suwanth-5004530?tab=auction,,,,
Sachin,https://www.kabaddiadda.com/player/sachin-5004776?tab=auction,,,,
S Vishalini,https://www.kabaddiadda.com/player/s-vishalini-5000082?tab=auction,,,,
N Dharshini,https://www.kabaddiadda.com/player/n-dharshini-5000328?tab=auction,,,,
Sudhanshu Tyagi,https://www.kabaddiadda.com/player/sudhanshu-tyagi-1000447?tab=auction,,,,
Rinku,https://www.kabaddiadda.com/player/rinku-1000610?tab=auction,,,,
Abhishek Rathi,https://www.kabaddiadda.com/player/abhishek-rathi-5003838?tab=auction,,,,
S Keerthanasri,https://www.kabaddiadda.com/player/s-keerthanasri-5000213?tab=auction,,,,
Paras,https://www.kabaddiadda.com/player/paras-5004915?tab=auction,,,,
Akshay Kumar,https://www.kabaddiadda.com/player/akshay-kumar-5004792?tab=auction,,,,
Mahendhiran S,https://www.kabaddiadda.com/player/mahendhiran-s-5000950?tab=auction,,,,
Chandu Sl,https://www.kabaddiadda.com/player/chandu-sl-5004546?tab=auction,,,,
Kavita,https://www.kabaddiadda.com/player/kavita-5004669?tab=auction,,,,
Trupti Landge,https://www.kabaddiadda.com/player/trupti-landge-5001500?tab=auction,,,,
Divya Gunvant Darekar,https://www.kabaddiadda.com/player/divya-gunvant-darekar-5001626?tab=auction,,,,
S Ashwin ,https://www.kabaddiadda.com/player/s-ashwin--5000910?tab=auction,,,,
Abhinandan Chandel,https://www.kabaddiadda.com/player/abhinandan-chandel-1000370?tab=auction,,,,
Sunil ,https://www.kabaddiadda.com/player/sunil--5000528?tab=auction,,,,
Siddarth Rana,https://www.kabaddiadda.com/player/siddarth-rana-5004041?tab=auction,,,,
Bunty,https://www.kabaddiadda.com/player/bunty-5003339?tab=auction,,,,
Sachin,https://www.kabaddiadda.com/player/sachin-5003211?tab=auction,,,,
Shahjad Shekh,https://www.kabaddiadda.com/player/shahjad-shekh-5005038?tab=auction,,,,
Sasi Kumar,https://www.kabaddiadda.com/player/sasi-kumar-5001148?tab=auction,,,,
Ojha Sarika Surendra,https://www.kabaddiadda.com/player/ojha-sarika-surendra-5002212?tab=auction,,,,
D Sabitha,https://www.kabaddiadda.com/player/d-sabitha-5000042?tab=auction,,,,
Raghuveer Singh Choudhary,https://www.kabaddiadda.com/player/raghuveer-singh-choudhary-5005131?tab=auction,,,,
Govind Gurjar,https://www.kabaddiadda.com/player/govind-gurjar-5004435?tab=auction,,,,
Ajay Pandit,https://www.kabaddiadda.com/player/ajay-pandit-5005256?tab=auction,,,,
Dhruv,https://www.kabaddiadda.com/player/dhruv-1000834?tab=auction,,,,
B  Pavithra,https://www.kabaddiadda.com/player/b--pavithra-5000360?tab=auction,,,,
Lal Mohar Yadav,https://www.kabaddiadda.com/player/lal-mohar-yadav-5004167?tab=auction,,,,
Kuldeep Bisht,https://www.kabaddiadda.com/player/kuldeep-bisht-5004296?tab=auction,,,,
Pooja,https://www.kabaddiadda.com/player/pooja-5000736?tab=auction,,,,
Muthusaravanan V,https://www.kabaddiadda.com/player/muthusaravanan-v-5002714?tab=auction,,,,
Thilagavathi  G,https://www.kabaddiadda.com/player/thilagavathi--g-5000245?tab=auction,,,,
Mohit Chowdhary,https://www.kabaddiadda.com/player/mohit-chowdhary-5000867?tab=auction,,,,
Payal Dadarao Shrinath,https://www.kabaddiadda.com/player/payal-dadarao-shrinath-5002406?tab=auction,,,,
Takamitsu Kono,https://www.kabaddiadda.com/player/takamitsu-kono-1000155?tab=auction,,,,
Mahesh Sonawank,https://www.kabaddiadda.com/player/mahesh-sonawank-5002589?tab=auction,,,,
Kiran,https://www.kabaddiadda.com/player/kiran-5003745?tab=auction,,,,
Mayank Malik,https://www.kabaddiadda.com/player/mayank-malik-5005379?tab=auction,,,,
Rohit,https://www.kabaddiadda.com/player/rohit-5004824?tab=auction,,,,
Neha Chhoker,https://www.kabaddiadda.com/player/neha-chhoker-5002283?tab=auction,,,,
Vijay S ,https://www.kabaddiadda.com/player/vijay-s--5001180?tab=auction,,,,
Kanchan Gurav,https://www.kabaddiadda.com/player/kanchan-gurav-5001425?tab=auction,,,,
Kloskowski Jakub,https://www.kabaddiadda.com/player/kloskowski-jakub-5004201?tab=auction,,,,
Sanjeev Kumar,https://www.kabaddiadda.com/player/sanjeev-kumar-5004329?tab=auction,,,,
Karina P K,https://www.kabaddiadda.com/player/karina-p-k-5003949?tab=auction,,,,
Yuvraj Choudhary,https://www.kabaddiadda.com/player/yuvraj-choudhary-5005071?tab=auction,,,,
Vinit Nain,https://www.kabaddiadda.com/player/vinit-nain-5000562?tab=auction,,,,
Kumari Sheetal,https://www.kabaddiadda.com/player/kumari-sheetal-5004072?tab=auction,,,,
Jitender,https://www.kabaddiadda.com/player/jitender-5001800?tab=auction,,,,
Vikash Kumar T,https://www.kabaddiadda.com/player/vikash-kumar-t-5004947?tab=auction,,,,
Shivam Kumar,https://www.kabaddiadda.com/player/shivam-kumar-5005411?tab=auction,,,,
Sakthivel,https://www.kabaddiadda.com/player/sakthivel-5001005?tab=auction,,,,
Felix Li,https://www.kabaddiadda.com/player/felix-li-5005288?tab=auction,,,,
Gangadhara,https://www.kabaddiadda.com/player/gangadhara-1000664?tab=auction,,,,
Pardeep Singh,https://www.kabaddiadda.com/player/pardeep-singh-5005163?tab=auction,,,,
Aman Kumar Saw,https://www.kabaddiadda.com/player/aman-kumar-saw-5001924?tab=auction,,,,
Rajan Singh Manhas,https://www.kabaddiadda.com/player/rajan-singh-manhas-5002116?tab=auction,,,,
Mayank Yadav,https://www.kabaddiadda.com/player/mayank-yadav-5002497?tab=auction,,,,
Hwangi A H  N,https://www.kabaddiadda.com/player/hwangi-a-h--n-5002620?tab=auction,,,,
Vanjana V ,https://www.kabaddiadda.com/player/vanjana-v--5000268?tab=auction,,,,
Bijaya Laxmi Sahoo,https://www.kabaddiadda.com/player/bijaya-laxmi-sahoo-5002315?tab=auction,,,,
Nandita S,https://www.kabaddiadda.com/player/nandita-s-5000153?tab=auction,,,,
Anand Patil,https://www.kabaddiadda.com/player/anand-patil-1000039?tab=auction,,,,
Shama Salunke,https://www.kabaddiadda.com/player/shama-salunke-5000775?tab=auction,,,,
Varsha,https://www.kabaddiadda.com/player/varsha-5004609?tab=auction,,,,
Sonia Katoch,https://www.kabaddiadda.com/player/sonia-katoch-5003777?tab=auction,,,,
Mohit,https://www.kabaddiadda.com/player/mohit-5003520?tab=auction,,,,
Zulekhan,https://www.kabaddiadda.com/player/zulekhan-5002438?tab=auction,,,,
Sudarshan B,https://www.kabaddiadda.com/player/sudarshan-b-5004486?tab=auction,,,,
Himanshu,https://www.kabaddiadda.com/player/himanshu-5004732?tab=auction,,,,
Monika Bana,https://www.kabaddiadda.com/player/monika-bana-5003981?tab=auction,,,,
Amit Singh,https://www.kabaddiadda.com/player/amit-singh-5004233?tab=auction,,,,
Samrin Burondkar,https://www.kabaddiadda.com/player/samrin-burondkar-5001457?tab=auction,,,,
Ramveer,https://www.kabaddiadda.com/player/ramveer-5004855?tab=auction,,,,
E Kalpana,https://www.kabaddiadda.com/player/e-kalpana-5003076?tab=auction,,,,
Nishu A S,https://www.kabaddiadda.com/player/nishu-a-s-5004104?tab=auction,,,,
Jyoti Pawar,https://www.kabaddiadda.com/player/jyoti-pawar-5001334?tab=auction,,,,
Hari Prasad G,https://www.kabaddiadda.com/player/hari-prasad-g-5001212?tab=auction,,,,
Suresh Sheshma,https://www.kabaddiadda.com/player/suresh-sheshma-5004978?tab=auction,,,,
Sukhlal Debnath,https://www.kabaddiadda.com/player/sukhlal-debnath-5002829?tab=auction,,,,
T Rajrajeshwari,https://www.kabaddiadda.com/player/t-rajrajeshwari-5000110?tab=auction,,,,
Shaul Kumar,https://www.kabaddiadda.com/player/shaul-kumar-5004362?tab=auction,,,,
Pardeep Narwal,https://www.kabaddiadda.com/player/pardeep-narwal-5004748?tab=auction,,,,
Abhishek,https://www.kabaddiadda.com/player/abhishek-5004502?tab=auction,,,,
Aakib Hashmi,https://www.kabaddiadda.com/player/aakib-hashmi-5005407?tab=auction,,,,
Sompalli Pavithra,https://www.kabaddiadda.com/player/sompalli-pavithra-5002148?tab=auction,,,,
I Suwetha,https://www.kabaddiadda.com/player/i-suwetha-5000169?tab=auction,,,,
M Suman,https://www.kabaddiadda.com/player/m-suman-4000141?tab=auction,,,,
Rajendra,https://www.kabaddiadda.com/player/rajendra-5004994?tab=auction,,,,
Ishwar,https://www.kabaddiadda.com/player/ishwar-5004871?tab=auction,,,,
Paspathi S,https://www.kabaddiadda.com/player/paspathi-s-5001140?tab=auction,,,,
Player 121,https://www.kabaddiadda.com/player/player-121-5004402?tab=auction,,,,
Satyender Singh,https://www.kabaddiadda.com/player/satyender-singh-5005159?tab=auction,,,,
Thendral,https://www.kabaddiadda.com/player/thendral-5000894?tab=auction,,,,
Vinoth S,https://www.kabaddiadda.com/player/vinoth-s-5001248?tab=auction,,,,
Nikita M,https://www.kabaddiadda.com/player/nikita-m-5004136?tab=auction,,,,
R  Sowbarnika,https://www.kabaddiadda.com/player/r--sowbarnika-5000272?tab=auction,,,,
Sakti Singh,https://www.kabaddiadda.com/player/sakti-singh-5000646?tab=auction,,,,
Shradha Salunke,https://www.kabaddiadda.com/player/shradha-salunke-5000771?tab=auction,,,,
Nithish S,https://www.kabaddiadda.com/player/nithish-s-5001017?tab=auction,,,,
Arpit,https://www.kabaddiadda.com/player/arpit-5001832?tab=auction,,,,
Neha Shelke,https://www.kabaddiadda.com/player/neha-shelke-5001496?tab=auction,,,,
Naseeb ,https://www.kabaddiadda.com/player/naseeb--5002706?tab=auction,,,,
Shraddha Sushil Kadam,https://www.kabaddiadda.com/player/shraddha-sushil-kadam-5001373?tab=auction,,,,
Siddesh Patil,https://www.kabaddiadda.com/player/siddesh-patil-5002581?tab=auction,,,,
S Narmadha,https://www.kabaddiadda.com/player/s-narmadha-5002335?tab=auction,,,,
Ajay Vishnoi,https://www.kabaddiadda.com/player/ajay-vishnoi-5001957?tab=auction,,,,
Aishwarya Suresh Patil ,https://www.kabaddiadda.com/player/aishwarya-suresh-patil--5001622?tab=auction,,,,
Samarin Md Mujawar,https://www.kabaddiadda.com/player/samarin-md-mujawar-5002458?tab=auction,,,,
Meetu,https://www.kabaddiadda.com/player/meetu-5003284?tab=auction,,,,
Anil Chauhan,https://www.kabaddiadda.com/player/anil-chauhan-5003413?tab=auction,,,,
Pasupuleti Krishnaveni,https://www.kabaddiadda.com/player/pasupuleti-krishnaveni-5003797?tab=auction,,,,
Mohammad Malak,https://www.kabaddiadda.com/player/mohammad-malak-5004441?tab=auction,,,,
Anjali S,https://www.kabaddiadda.com/player/anjali-s-5003922?tab=auction,,,,
Suraj Kumar,https://www.kabaddiadda.com/player/suraj-kumar-5005439?tab=auction,,,,
Nitin,https://www.kabaddiadda.com/player/nitin-5005193?tab=auction,,,,
Vaibhav Kamble,https://www.kabaddiadda.com/player/vaibhav-kamble-5005316?tab=auction,,,,
Akshay,https://www.kabaddiadda.com/player/akshay-5003541?tab=auction,,,,
Manoj,https://www.kabaddiadda.com/player/manoj-5003672?tab=auction,,,,
Lokesh Ghosliya,https://www.kabaddiadda.com/player/lokesh-ghosliya-5004045?tab=auction,,,,
D Dhanush Kumar,https://www.kabaddiadda.com/player/d-dhanush-kumar-5001049?tab=auction,,,,
M Nivetha,https://www.kabaddiadda.com/player/m-nivetha-5000114?tab=auction,,,,
Manikandan,https://www.kabaddiadda.com/player/manikandan-5000926?tab=auction,,,,
Satnam Singh,https://www.kabaddiadda.com/player/satnam-singh-4000022?tab=auction,,,,
C  Amritha,https://www.kabaddiadda.com/player/c--amritha-5000304?tab=auction,,,,
Kumaran,https://www.kabaddiadda.com/player/kumaran-4000146?tab=auction,,,,
Cathrine Ancy A,https://www.kabaddiadda.com/player/cathrine-ancy-a-5000237?tab=auction,,,,
Monu,https://www.kabaddiadda.com/player/monu-5000803?tab=auction,,,,
Md Saddam Husain,https://www.kabaddiadda.com/player/md-saddam-husain-5000427?tab=auction,,,,
Ajay Kumar,https://www.kabaddiadda.com/player/ajay-kumar-5000678?tab=auction,,,,
Rashmi Machindra Patil,https://www.kabaddiadda.com/player/rashmi-machindra-patil-5001405?tab=auction,,,,
Anil Kumar,https://www.kabaddiadda.com/player/anil-kumar-5005220?tab=auction,,,,
Mukul Chaudhary,https://www.kabaddiadda.com/player/mukul-chaudhary-5005466?tab=auction,,,,
Ram Kumar,https://www.kabaddiadda.com/player/ram-kumar-5005095?tab=auction,,,,
T Kamali,https://www.kabaddiadda.com/player/t-kamali-5002370?tab=auction,,,,
Anupama Prasannan,https://www.kabaddiadda.com/player/anupama-prasannan-5002493?tab=auction,,,,
Shivam Chaudhary,https://www.kabaddiadda.com/player/shivam-chaudhary-5005343?tab=auction,,,,
Yuva Vikram,https://www.kabaddiadda.com/player/yuva-vikram-5001172?tab=auction,,,,
A Poornima,https://www.kabaddiadda.com/player/a-poornima-5000007?tab=auction,,,,
Muneeswaran A,https://www.kabaddiadda.com/player/muneeswaran-a-5001280?tab=auction,,,,
Sunil,https://www.kabaddiadda.com/player/sunil-5000831?tab=auction,,,,
Anju,https://www.kabaddiadda.com/player/anju-5003194?tab=auction,,,,
Paresh Chouhan,https://www.kabaddiadda.com/player/paresh-chouhan-5001314?tab=auction,,,,
Jaya Shree,https://www.kabaddiadda.com/player/jaya-shree-5002616?tab=auction,,,,
Amit,https://www.kabaddiadda.com/player/amit-5003322?tab=auction,,,,
Mayur Jagannath,https://www.kabaddiadda.com/player/mayur-jagannath-5004345?tab=auction,,,,
Sonu Singh,https://www.kabaddiadda.com/player/sonu-singh-5002741?tab=auction,,,,
Gokul K,https://www.kabaddiadda.com/player/gokul-k-5000954?tab=auction,,,,
Ankalu Jampana,https://www.kabaddiadda.com/player/ankalu-jampana-5002864?tab=auction,,,,
M Madaraj,https://www.kabaddiadda.com/player/m-madaraj-5001081?tab=auction,,,,
Ashish Kumar Singh,https://www.kabaddiadda.com/player/ashish-kumar-singh-5001745?tab=auction,,,,
Kaviya S,https://www.kabaddiadda.com/player/kaviya-s-5003107?tab=auction,,,,
Poornima,https://www.kabaddiadda.com/player/poornima-5002255?tab=auction,,,,
Sumit,https://www.kabaddiadda.com/player/sumit-5000472?tab=auction,,,,
Rahul,https://www.kabaddiadda.com/player/rahul-5003668?tab=auction,,,,
Syeda Siddiqa,https://www.kabaddiadda.com/player/syeda-siddiqa-5003793?tab=auction,,,,
Pradeev,https://www.kabaddiadda.com/player/pradeev-5003190?tab=auction,,,,
Tannu J,https://www.kabaddiadda.com/player/tannu-j-5003918?tab=auction,,,,
Sambit Sarangi,https://www.kabaddiadda.com/player/sambit-sarangi-5002001?tab=auction,,,,
Ruby Sharma,https://www.kabaddiadda.com/player/ruby-sharma-5002984?tab=auction,,,,
Sonu,https://www.kabaddiadda.com/player/sonu-5003351?tab=auction,,,,
Sanjay,https://www.kabaddiadda.com/player/sanjay-5004368?tab=auction,,,,
Akshay Thakur,https://www.kabaddiadda.com/player/akshay-thakur-5003862?tab=auction,,,,
Ganesh Rambhau,https://www.kabaddiadda.com/player/ganesh-rambhau-5004237?tab=auction,,,,
Meenu S,https://www.kabaddiadda.com/player/meenu-s-5004108?tab=auction,,,,
Sanjay,https://www.kabaddiadda.com/player/sanjay-5004506?tab=auction,,,,
Naveen J,https://www.kabaddiadda.com/player/naveen-j-5003985?tab=auction,,,,
Nitesh,https://www.kabaddiadda.com/player/nitesh-5004875?tab=auction,,,,
Mohit,https://www.kabaddiadda.com/player/mohit-5004752?tab=auction,,,,
Priyanka,https://www.kabaddiadda.com/player/priyanka-5003737?tab=auction,,,,
Ashitha C John,https://www.kabaddiadda.com/player/ashitha-c-john-5002275?tab=auction,,,,
Salma Begum,https://www.kabaddiadda.com/player/salma-begum-5002893?tab=auction,,,,
Nagala Satya,https://www.kabaddiadda.com/player/nagala-satya-5002152?tab=auction,,,,
Jayashree Ram Bundele,https://www.kabaddiadda.com/player/jayashree-ram-bundele-5002398?tab=auction,,,,
Naveen,https://www.kabaddiadda.com/player/naveen-5003224?tab=auction,,,,
Aman,https://www.kabaddiadda.com/player/aman-5005076?tab=auction,,,,
Ramkrishna Pandu,https://www.kabaddiadda.com/player/ramkrishna-pandu-5004017?tab=auction,,,,
Sandra P P,https://www.kabaddiadda.com/player/sandra-p-p-5003016?tab=auction,,,,
Devi R,https://www.kabaddiadda.com/player/devi-r-5004140?tab=auction,,,,
Nitin Mavi,https://www.kabaddiadda.com/player/nitin-mavi-5003383?tab=auction,,,,
Priyanka,https://www.kabaddiadda.com/player/priyanka-5004661?tab=auction,,,,
Pradeep Kumar,https://www.kabaddiadda.com/player/pradeep-kumar-1000724?tab=auction,,,,
Piyush Jham,https://www.kabaddiadda.com/player/piyush-jham-5004907?tab=auction,,,,
Darpan,https://www.kabaddiadda.com/player/darpan-5004406?tab=auction,,,,
G  Gopika,https://www.kabaddiadda.com/player/g--gopika-5000018?tab=auction,,,,
Subhalaxmi Bal,https://www.kabaddiadda.com/player/subhalaxmi-bal-5002319?tab=auction,,,,
Arkam Shaikh,https://www.kabaddiadda.com/player/arkam-shaikh-1000407?tab=auction,,,,
Deepak,https://www.kabaddiadda.com/player/deepak-5004538?tab=auction,,,,
Kulwant,https://www.kabaddiadda.com/player/kulwant-5004784?tab=auction,,,,
Vaibhav Kadam,https://www.kabaddiadda.com/player/vaibhav-kadam-4000049?tab=auction,,,,
Vishali Kaith,https://www.kabaddiadda.com/player/vishali-kaith-5002442?tab=auction,,,,
K Anjali,https://www.kabaddiadda.com/player/k-anjali-5000157?tab=auction,,,,
Nikita Ingole,https://www.kabaddiadda.com/player/nikita-ingole-5001504?tab=auction,,,,
Hema,https://www.kabaddiadda.com/player/hema-5000280?tab=auction,,,,
P Soundarapandi,https://www.kabaddiadda.com/player/p-soundarapandi-5000902?tab=auction,,,,
Sarukesh M,https://www.kabaddiadda.com/player/sarukesh-m-5001025?tab=auction,,,,
Madhavi Kadam,https://www.kabaddiadda.com/player/madhavi-kadam-5000779?tab=auction,,,,
Srinath,https://www.kabaddiadda.com/player/srinath-5000403?tab=auction,,,,
Achu M,https://www.kabaddiadda.com/player/achu-m-5002690?tab=auction,,,,
Shubhaan Barhane,https://www.kabaddiadda.com/player/shubhaan-barhane-5002565?tab=auction,,,,
Sarina,https://www.kabaddiadda.com/player/sarina-5004693?tab=auction,,,,
Samuel Wanjala Wafula,https://www.kabaddiadda.com/player/samuel-wanjala-wafula-5004176?tab=auction,,,,
Vikas Thakran,https://www.kabaddiadda.com/player/vikas-thakran-5004816?tab=auction,,,,
Sajin Chandrasekar,https://www.kabaddiadda.com/player/sajin-chandrasekar-5004447?tab=auction,,,,
Siya,https://www.kabaddiadda.com/player/siya-5004570?tab=auction,,,,
Sahil,https://www.kabaddiadda.com/player/sahil-5004305?tab=auction,,,,
Mohit Hooda,https://www.kabaddiadda.com/player/mohit-hooda-5003288?tab=auction,,,,
Sachin Kuntal,https://www.kabaddiadda.com/player/sachin-kuntal-5004939?tab=auction,,,,
Deepak Yadav,https://www.kabaddiadda.com/player/deepak-yadav-5004049?tab=auction,,,,
Rahul Choudhary R,https://www.kabaddiadda.com/player/rahul-choudhary-r-5005063?tab=auction,,,,
Ahmed Enamdar,https://www.kabaddiadda.com/player/ahmed-enamdar-5005320?tab=auction,,,,
Sanjay Shrestha,https://www.kabaddiadda.com/player/sanjay-shrestha-1000016?tab=auction,,,,
Manikandan S,https://www.kabaddiadda.com/player/manikandan-s-5000982?tab=auction,,,,
Mahender Reddy,https://www.kabaddiadda.com/player/mahender-reddy-1000390?tab=auction,,,,
Bharath Kumar,https://www.kabaddiadda.com/player/bharath-kumar-1000636?tab=auction,,,,
Lalita Arun Gharat,https://www.kabaddiadda.com/player/lalita-arun-gharat-5001461?tab=auction,,,,
Suparna Biswas,https://www.kabaddiadda.com/player/suparna-biswas-5003163?tab=auction,,,,
Rupesh,https://www.kabaddiadda.com/player/rupesh-5005197?tab=auction,,,,
Manav Nagar,https://www.kabaddiadda.com/player/manav-nagar-5005443?tab=auction,,,,
Ajay Hirgude,https://www.kabaddiadda.com/player/ajay-hirgude-5001586?tab=auction,,,,
