player-successful-tackles_player_name,player-avg-tackle-points_player_name,player-super-raids_player_name,player-raid-points_player_name,super-10s_player_name,player-super-tackles_player_name,player-successful-raids_player_name,player-dod-raid-points_player_name,player-tackle-points_player_name,high-5s_player_name,player-total-points_player_name,player-successful-tackles_match_played,player-avg-tackle-points_match_played,player-super-raids_match_played,player-raid-points_match_played,super-10s_match_played,player-super-tackles_match_played,player-successful-raids_match_played,player-dod-raid-points_match_played,player-tackle-points_match_played,high-5s_match_played,player-total-points_match_played,player-successful-tackles_position_name,player-avg-tackle-points_position_name,player-super-raids_position_name,player-raid-points_position_name,super-10s_position_name,player-super-tackles_position_name,player-successful-raids_position_name,player-dod-raid-points_position_name,player-tackle-points_position_name,high-5s_position_name,player-total-points_position_name,player-successful-tackles_team,player-avg-tackle-points_team,player-super-raids_team,player-raid-points_team,super-10s_team,player-super-tackles_team,player-successful-raids_team,player-dod-raid-points_team,player-tackle-points_team,high-5s_team,player-total-points_team,player-successful-tackles_team_name,player-avg-tackle-points_team_name,player-super-raids_team_name,player-raid-points_team_name,super-10s_team_name,player-super-tackles_team_name,player-successful-raids_team_name,player-dod-raid-points_team_name,player-tackle-points_team_name,high-5s_team_name,player-total-points_team_name,player-successful-tackles_team_full_name,player-avg-tackle-points_team_full_name,player-super-raids_team_full_name,player-raid-points_team_full_name,super-10s_team_full_name,player-super-tackles_team_full_name,player-successful-raids_team_full_name,player-dod-raid-points_team_full_name,player-tackle-points_team_full_name,high-5s_team_full_name,player-total-points_team_full_name,player-successful-tackles_rank,player-avg-tackle-points_rank,player-super-raids_rank,player-raid-points_rank,super-10s_rank,player-super-tackles_rank,player-successful-raids_rank,player-dod-raid-points_rank,player-tackle-points_rank,high-5s_rank,player-total-points_rank,player-successful-tackles_value,player-avg-tackle-points_value,player-super-raids_value,player-raid-points_value,super-10s_value,player-super-tackles_value,player-successful-raids_value,player-dod-raid-points_value,player-tackle-points_value,high-5s_value,player-total-points_value,player-successful-tackles_points_per_match,player-avg-tackle-points_points_per_match,player-super-raids_points_per_match,player-raid-points_points_per_match,super-10s_points_per_match,player-super-tackles_points_per_match,player-successful-raids_points_per_match,player-dod-raid-points_points_per_match,player-tackle-points_points_per_match,high-5s_points_per_match,player-total-points_points_per_match,player-successful-tackles_team_id,player-avg-tackle-points_team_id,player-super-raids_team_id,player-raid-points_team_id,super-10s_team_id,player-super-tackles_team_id,player-successful-raids_team_id,player-dod-raid-points_team_id,player-tackle-points_team_id,high-5s_team_id,player-total-points_team_id,player-successful-tackles_position_id,player-avg-tackle-points_position_id,player-super-raids_position_id,player-raid-points_position_id,super-10s_position_id,player-super-tackles_position_id,player-successful-raids_position_id,player-dod-raid-points_position_id,player-tackle-points_position_id,high-5s_position_id,player-total-points_position_id
Amit Sheoran,Amit Sheoran,,,,Amit Sheoran,,,Amit Sheoran,,Amit Sheoran,9.0,9.0,,,,9.0,,,9.0,,9,Defender,Defender,,,,Defender,,,Defender,,Defender,,,,,,,,,,,,BLR,BLR,,,,BLR,,,BLR,,BLR,Bengaluru Bulls,Bengaluru Bulls,,,,Bengaluru Bulls,,,Bengaluru Bulls,,Bengaluru Bulls,117.0,100.0,,,,40.0,,,101.0,,146,3.0,0.56,,,,2.0,,,5.0,,5,0.3333333333333333,0.0622222222222222,,,,0.2222222222222222,,,0.5555555555555556,,0.5555555555555556,1.0,1.0,,,,1.0,,,1.0,,1,9.0,9.0,,,,9.0,,,9.0,,9
Amit Nirwal,Amit Nirwal,,,,Amit Nirwal,,,Amit Nirwal,Amit Nirwal,Amit Nirwal,16.0,16.0,,,,16.0,,,16.0,16.0,16,Defender,Defender,,,,Defender,,,Defender,Defender,Defender,,,,,,,,,,,,KOL,KOL,,,,KOL,,,KOL,KOL,KOL,Bengal Warriors,Bengal Warriors,,,,Bengal Warriors,,,Bengal Warriors,Bengal Warriors,Bengal Warriors,34.0,28.0,,,,41.0,,,34.0,12.0,81,29.0,1.94,,,,2.0,,,31.0,2.0,31,1.8125,0.12125,,,,0.125,,,1.9375,0.125,1.9375,4.0,4.0,,,,4.0,,,4.0,4.0,4,9.0,9.0,,,,9.0,,,9.0,9.0,9
Harendra Kumar,Harendra Kumar,,Harendra Kumar,,Harendra Kumar,,,Harendra Kumar,,Harendra Kumar,21.0,21.0,,21.0,,21.0,,,21.0,,21,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,,Defender - Left Cover,,,Defender - Left Cover,,Defender - Left Cover,,,,,,,,,,,,MUM,MUM,,MUM,,MUM,,,MUM,,MUM,U Mumba,U Mumba,,U Mumba,,U Mumba,,,U Mumba,,U Mumba,38.0,48.0,,128.0,,42.0,,,38.0,,82,28.0,1.43,,1.0,,2.0,,,30.0,,31,1.3333333333333333,0.0680952380952381,,0.0476190476190476,,0.0952380952380952,,,1.4285714285714286,,1.4761904761904765,5.0,5.0,,5.0,,5.0,,,5.0,,5,0.0,0.0,,0.0,,0.0,,,0.0,,0
Manoj Gowda,Manoj Gowda,Manoj Gowda,Manoj Gowda,,Manoj Gowda,Manoj Gowda,Manoj Gowda,Manoj Gowda,,Manoj Gowda,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,6,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,,,,,,,,,,,,KOL,KOL,KOL,KOL,,KOL,KOL,KOL,KOL,,KOL,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,123.0,110.0,40.0,54.0,,78.0,57.0,51.0,114.0,,100,2.0,0.5,1.0,18.0,,1.0,10.0,3.0,3.0,,21,0.3333333333333333,0.0833333333333333,0.1666666666666666,3.0,,0.1666666666666666,1.6666666666666667,0.5,0.5,,3.5,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0
,,,Nitin Panwar,,,Nitin Panwar,,,,Nitin Panwar,,,,1.0,,,1.0,,,,1,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,DEL,,,DEL,,,,DEL,,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,,,,Dabang Delhi K.C.,,,,99.0,,,99.0,,,,171,,,,2.0,,,2.0,,,,2,,,,2.0,,,2.0,,,,2.0,,,,2.0,,,2.0,,,,2,,,,8.0,,,8.0,,,,8
,,,Sachin Narwal,,,Sachin Narwal,Sachin Narwal,,,Sachin Narwal,,,,7.0,,,7.0,7.0,,,7,,,,All-Rounder,,,All-Rounder,All-Rounder,,,All-Rounder,,,,,,,,,,,,,,,JAI,,,JAI,JAI,,,JAI,,,,Jaipur Pink Panthers,,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,Jaipur Pink Panthers,,,,61.0,,,56.0,52.0,,,119,,,,12.0,,,11.0,3.0,,,12,,,,1.7142857142857142,,,1.5714285714285714,0.4285714285714285,,,1.7142857142857142,,,,3.0,,,3.0,3.0,,,3,,,,0.0,,,0.0,0.0,,,0
Vishal,Vishal,,,,,,,Vishal,Vishal,Vishal,21.0,21.0,,,,,,,21.0,21.0,21,Defender - Left Cover,Defender - Left Cover,,,,,,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,JAI,JAI,,,,,,,JAI,JAI,JAI,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,,,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,24.0,31.0,,,,,,,27.0,38.0,73,39.0,1.86,,,,,,,39.0,1.0,39,1.8571428571428572,0.0885714285714285,,,,,,,1.8571428571428572,0.0476190476190476,1.8571428571428572,3.0,3.0,,,,,,,3.0,3.0,3,0.0,0.0,,,,,,,0.0,0.0,0
Himanshu,Himanshu,Himanshu,Himanshu,,,Himanshu,Himanshu,Himanshu,,Himanshu,10.0,10.0,10.0,10.0,,,10.0,10.0,10.0,,10,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,,,,,,,,,,,,CHE,CHE,CHE,CHE,,,CHE,CHE,CHE,,CHE,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,124.0,144.0,41.0,43.0,,,42.0,53.0,130.0,,70,2.0,0.2,1.0,38.0,,,30.0,3.0,2.0,,40,0.2,0.02,0.1,3.8,,,3.0,0.3,0.2,,4.0,29.0,29.0,29.0,29.0,,,29.0,29.0,29.0,,29,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0
Karamvir,Karamvir,,Karamvir,,,,Karamvir,Karamvir,,Karamvir,11.0,11.0,,11.0,,,,11.0,11.0,,11,Defender,Defender,,Defender,,,,Defender,Defender,,Defender,,,,,,,,,,,,PUN,PUN,,PUN,,,,PUN,PUN,,PUN,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,84.0,102.0,,129.0,,,,78.0,87.0,,134,6.0,0.55,,1.0,,,,1.0,6.0,,7,0.5454545454545454,0.05,,0.0909090909090909,,,,0.0909090909090909,0.5454545454545454,,0.6363636363636364,7.0,7.0,,7.0,,,,7.0,7.0,,7,9.0,9.0,,9.0,,,,9.0,9.0,,9
,,,Daniel Odhiambo,,,Daniel Odhiambo,,,,Daniel Odhiambo,,,,1.0,,,1.0,,,,1,,,,All-Rounder,,,All-Rounder,,,,All-Rounder,,,,,,,,,,,,,,,PAT,,,PAT,,,,PAT,,,,Patna Pirates,,,Patna Pirates,,,,Patna Pirates,,,,100.0,,,87.0,,,,170,,,,2.0,,,2.0,,,,2,,,,2.0,,,2.0,,,,2.0,,,,6.0,,,6.0,,,,6,,,,0.0,,,0.0,,,,0
Mohammad Mahalli,Mohammad Mahalli,,Mohammad Mahalli,,Mohammad Mahalli,Mohammad Mahalli,,Mohammad Mahalli,,Mohammad Mahalli,6.0,6.0,,6.0,,6.0,6.0,,6.0,,6,Raider,Raider,,Raider,,Raider,Raider,,Raider,,Raider,,,,,,,,,,,,HAR,HAR,,HAR,,HAR,HAR,,HAR,,HAR,Haryana Steelers,Haryana Steelers,,Haryana Steelers,,Haryana Steelers,Haryana Steelers,,Haryana Steelers,,Haryana Steelers,145.0,131.0,,101.0,,79.0,111.0,,131.0,,150,1.0,0.33,,2.0,,1.0,1.0,,2.0,,4,0.1666666666666666,0.055,,0.3333333333333333,,0.1666666666666666,0.1666666666666666,,0.3333333333333333,,0.6666666666666666,28.0,28.0,,28.0,,28.0,28.0,,28.0,,28,8.0,8.0,,8.0,,8.0,8.0,,8.0,,8
Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,,Mohammad Nabibakhsh,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,,20,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,,,,,,,,,,,,KOL,KOL,KOL,KOL,KOL,KOL,KOL,KOL,KOL,,KOL,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,47.0,71.0,30.0,24.0,32.0,34.0,24.0,25.0,47.0,,21,17.0,0.95,2.0,89.0,1.0,2.0,66.0,11.0,19.0,,108,0.85,0.0475,0.1,4.45,0.05,0.1,3.3,0.55,0.95,,5.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,,,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,,Mohammad Taghi Paein Mahali,7.0,7.0,7.0,7.0,,,7.0,7.0,7.0,,7,Raider,Raider,Raider,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,U.P.,U.P.,U.P.,U.P.,,,U.P.,U.P.,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,118.0,121.0,31.0,67.0,,,69.0,55.0,113.0,,117,3.0,0.43,1.0,10.0,,,5.0,2.0,3.0,,13,0.4285714285714285,0.0614285714285714,0.1428571428571428,1.4285714285714286,,,0.7142857142857143,0.2857142857142857,0.4285714285714285,,1.8571428571428572,30.0,30.0,30.0,30.0,,,30.0,30.0,30.0,,30,8.0,8.0,8.0,8.0,,,8.0,8.0,8.0,,8
,,,Amirhossein Mohammad Maleki,,,Amirhossein Mohammad Maleki,,,,Amirhossein Mohammad Maleki,,,,2.0,,,2.0,,,,2,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,JAI,,,JAI,,,,JAI,,,,Jaipur Pink Panthers,,,Jaipur Pink Panthers,,,,Jaipur Pink Panthers,,,,78.0,,,74.0,,,,147,,,,5.0,,,4.0,,,,5,,,,2.5,,,2.0,,,,2.5,,,,3.0,,,3.0,,,,3,,,,8.0,,,8.0,,,,8
,,,Asiri Alawathge,,,Asiri Alawathge,,,,Asiri Alawathge,,,,2.0,,,2.0,,,,2,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,CHE,,,CHE,,,,CHE,,,,Tamil Thalaivas,,,Tamil Thalaivas,,,,Tamil Thalaivas,,,,132.0,,,112.0,,,,196,,,,1.0,,,1.0,,,,1,,,,0.5,,,0.5,,,,0.5,,,,29.0,,,29.0,,,,29,,,,8.0,,,8.0,,,,8
Balram,Balram,,Balram,,,,,Balram,,Balram,2.0,2.0,,2.0,,,,,2.0,,2,All Rounder,All Rounder,,All Rounder,,,,,All Rounder,,All Rounder,,,,,,,,,,,,DEL,DEL,,DEL,,,,,DEL,,DEL,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,144.0,109.0,,133.0,,,,,148.0,,172,1.0,0.5,,1.0,,,,,1.0,,2,0.5,0.25,,0.5,,,,,0.5,,1.0,2.0,2.0,,2.0,,,,,2.0,,2,0.0,0.0,,0.0,,,,,0.0,,0
Sumit,Sumit,,,,,,,Sumit,,Sumit,5.0,5.0,,,,,,,5.0,,5,Defender,Defender,,,,,,,Defender,,Defender,,,,,,,,,,,,GUJ,GUJ,,,,,,,GUJ,,GUJ,Gujarat Giants,Gujarat Giants,,,,,,,Gujarat Giants,,Gujarat Giants,100.0,83.0,,,,,,,110.0,,151,4.0,0.8,,,,,,,4.0,,4,0.8,0.16,,,,,,,0.8,,0.8,31.0,31.0,,,,,,,31.0,,31,9.0,9.0,,,,,,,9.0,,9
Ankit,Ankit,,,,Ankit,,,Ankit,,Ankit,11.0,11.0,,,,11.0,,,11.0,,11,Defender,Defender,,,,Defender,,,Defender,,Defender,,,,,,,,,,,,GUJ,GUJ,,,,GUJ,,,GUJ,,GUJ,Gujarat Giants,Gujarat Giants,,,,Gujarat Giants,,,Gujarat Giants,,Gujarat Giants,74.0,82.0,,,,84.0,,,74.0,,127,8.0,0.82,,,,1.0,,,9.0,,9,0.7272727272727273,0.0745454545454545,,,,0.0909090909090909,,,0.8181818181818182,,0.8181818181818182,31.0,31.0,,,,31.0,,,31.0,,31,9.0,9.0,,,,9.0,,,9.0,,9
Saurabh Nandal,Saurabh Nandal,,,,Saurabh Nandal,,,Saurabh Nandal,Saurabh Nandal,Saurabh Nandal,24.0,24.0,,,,24.0,,,24.0,24.0,24,Defender - Left Corner,Defender - Left Corner,,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,BLR,BLR,,,,BLR,,,BLR,BLR,BLR,Bengaluru Bulls,Bengaluru Bulls,,,,Bengaluru Bulls,,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,3.0,5.0,,,,6.0,,,3.0,25.0,36,63.0,2.88,,,,6.0,,,69.0,2.0,69,2.625,0.12,,,,0.25,,,2.875,0.0833333333333333,2.875,1.0,1.0,,,,1.0,,,1.0,1.0,1,0.0,0.0,,,,0.0,,,0.0,0.0,0
Pankaj Mohite,Pankaj Mohite,,Pankaj Mohite,,,Pankaj Mohite,Pankaj Mohite,Pankaj Mohite,,Pankaj Mohite,7.0,7.0,,7.0,,,7.0,7.0,7.0,,7,Raider,Raider,,Raider,,,Raider,Raider,Raider,,Raider,,,,,,,,,,,,PUN,PUN,,PUN,,,PUN,PUN,PUN,,PUN,Puneri Paltan,Puneri Paltan,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,,Puneri Paltan,154.0,151.0,,48.0,,,49.0,46.0,145.0,,95,1.0,0.14,,22.0,,,16.0,4.0,1.0,,23,0.1428571428571428,0.02,,3.142857142857143,,,2.2857142857142856,0.5714285714285714,0.1428571428571428,,3.2857142857142856,7.0,7.0,,7.0,,,7.0,7.0,7.0,,7,8.0,8.0,,8.0,,,8.0,8.0,8.0,,8
Sanket Sawant,Sanket Sawant,,,,Sanket Sawant,,,Sanket Sawant,,Sanket Sawant,23.0,23.0,,,,23.0,,,23.0,,23,Defender - Left Cover,Defender - Left Cover,,,,Defender - Left Cover,,,Defender - Left Cover,,Defender - Left Cover,,,,,,,,,,,,PUN,PUN,,,,PUN,,,PUN,,PUN,Puneri Paltan,Puneri Paltan,,,,Puneri Paltan,,,Puneri Paltan,,Puneri Paltan,42.0,59.0,,,,33.0,,,42.0,,90,24.0,1.13,,,,2.0,,,26.0,,26,1.0434782608695652,0.0491304347826086,,,,0.0869565217391304,,,1.1304347826086956,,1.1304347826086956,7.0,7.0,,,,7.0,,,7.0,,7,0.0,0.0,,,,0.0,,,0.0,,0
,,,Sushant Sail,,,Sushant Sail,,,,Sushant Sail,,,,3.0,,,3.0,,,,3,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,DEL,,,DEL,,,,DEL,,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,,,,Dabang Delhi K.C.,,,,98.0,,,113.0,,,,173,,,,2.0,,,1.0,,,,2,,,,0.6666666666666666,,,0.3333333333333333,,,,0.6666666666666666,,,,2.0,,,2.0,,,,2,,,,8.0,,,8.0,,,,8
Sagar,Sagar,,Sagar,,Sagar,,,Sagar,Sagar,Sagar,22.0,22.0,,22.0,,22.0,,,22.0,22.0,22,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,,Defender - Right Corner,,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,CHE,CHE,,CHE,,CHE,,,CHE,CHE,CHE,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,,Tamil Thalaivas,,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,2.0,1.0,,130.0,,3.0,,,2.0,2.0,29,74.0,3.73,,1.0,,8.0,,,82.0,8.0,83,3.363636363636364,0.1695454545454545,,0.0454545454545454,,0.3636363636363636,,,3.727272727272727,0.3636363636363636,3.772727272727273,29.0,29.0,,29.0,,29.0,,,29.0,29.0,29,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0
Ashu Singh,Ashu Singh,,Ashu Singh,,Ashu Singh,Ashu Singh,,Ashu Singh,Ashu Singh,Ashu Singh,23.0,23.0,,23.0,,23.0,23.0,,23.0,23.0,23,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,U.P.,U.P.,,U.P.,,U.P.,U.P.,,U.P.,U.P.,U.P.,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,19.0,23.0,,79.0,,4.0,86.0,,17.0,37.0,51,42.0,2.13,,4.0,,7.0,2.0,,49.0,1.0,53,1.826086956521739,0.0926086956521739,,0.1739130434782608,,0.3043478260869565,0.0869565217391304,,2.130434782608696,0.0434782608695652,2.3043478260869565,30.0,30.0,,30.0,,30.0,30.0,,30.0,30.0,30,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0
Sumit,Sumit,,Sumit,,Sumit,,,Sumit,Sumit,Sumit,24.0,24.0,,24.0,,24.0,,,24.0,24.0,24,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,U.P.,U.P.,,U.P.,,U.P.,,,U.P.,U.P.,U.P.,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,,U.P. Yoddhas,,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,5.0,10.0,,131.0,,31.0,,,5.0,7.0,40,59.0,2.58,,1.0,,3.0,,,62.0,4.0,63,2.4583333333333335,0.1075,,0.0416666666666666,,0.125,,,2.5833333333333335,0.1666666666666666,2.625,30.0,30.0,,30.0,,30.0,,,30.0,30.0,30,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0
Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,,Surender Gill,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,23,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,Raider,,,,,,,,,,,,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,82.0,125.0,3.0,5.0,7.0,32.0,8.0,9.0,75.0,,5,7.0,0.39,7.0,189.0,8.0,2.0,140.0,30.0,9.0,,198,0.3043478260869565,0.0169565217391304,0.3043478260869565,8.217391304347826,0.3478260869565217,0.0869565217391304,6.086956521739131,1.3043478260869563,0.391304347826087,,8.608695652173912,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,30,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8
Rohit Banne,Rohit Banne,,,,Rohit Banne,,,Rohit Banne,,Rohit Banne,6.0,6.0,,,,6.0,,,6.0,,6,Defender,Defender,,,,Defender,,,Defender,,Defender,,,,,,,,,,,,KOL,KOL,,,,KOL,,,KOL,,KOL,Bengal Warriors,Bengal Warriors,,,,Bengal Warriors,,,Bengal Warriors,,Bengal Warriors,155.0,129.0,,,,85.0,,,136.0,,179,1.0,0.33,,,,1.0,,,2.0,,2,0.1666666666666666,0.055,,,,0.1666666666666666,,,0.3333333333333333,,0.3333333333333333,4.0,4.0,,,,4.0,,,4.0,,4,9.0,9.0,,,,9.0,,,9.0,,9
Sajin C,Sajin C,,,,Sajin C,,,Sajin C,Sajin C,Sajin C,23.0,23.0,,,,23.0,,,23.0,23.0,23,All-Rounder,All-Rounder,,,,All-Rounder,,,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,PAT,PAT,,,,PAT,,,PAT,PAT,PAT,Patna Pirates,Patna Pirates,,,,Patna Pirates,,,Patna Pirates,Patna Pirates,Patna Pirates,31.0,42.0,,,,9.0,,,31.0,42.0,76,30.0,1.52,,,,5.0,,,35.0,1.0,35,1.3043478260869563,0.0660869565217391,,,,0.217391304347826,,,1.5217391304347827,0.0434782608695652,1.5217391304347827,6.0,6.0,,,,6.0,,,6.0,6.0,6,0.0,0.0,,,,0.0,,,0.0,0.0,0
Rathan K,Rathan K,,Rathan K,,Rathan K,Rathan K,,Rathan K,,Rathan K,5.0,5.0,,5.0,,5.0,5.0,,5.0,,5,Raider,Raider,,Raider,,Raider,Raider,,Raider,,Raider,,,,,,,,,,,,GUJ,GUJ,,GUJ,,GUJ,GUJ,,GUJ,,GUJ,Gujarat Giants,Gujarat Giants,,Gujarat Giants,,Gujarat Giants,Gujarat Giants,,Gujarat Giants,,Gujarat Giants,119.0,84.0,,81.0,,86.0,83.0,,111.0,,132,3.0,0.8,,4.0,,1.0,3.0,,4.0,,8,0.6,0.16,,0.8,,0.2,0.6,,0.8,,1.6,31.0,31.0,,31.0,,31.0,31.0,,31.0,,31,8.0,8.0,,8.0,,8.0,8.0,,8.0,,8
,,,Prathap S,,,Prathap S,,,,Prathap S,,,,3.0,,,3.0,,,,3,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,MUM,,,MUM,,,,MUM,,,,U Mumba,,,U Mumba,,,,U Mumba,,,,96.0,,,84.0,,,,161,,,,3.0,,,2.0,,,,3,,,,1.0,,,0.6666666666666666,,,,1.0,,,,5.0,,,5.0,,,,5,,,,8.0,,,8.0,,,,8
Sourav Gulia,Sourav Gulia,,,,,,,Sourav Gulia,,Sourav Gulia,3.0,3.0,,,,,,,3.0,,3,Defender,Defender,,,,,,,Defender,,Defender,,,,,,,,,,,,PAT,PAT,,,,,,,PAT,,PAT,Patna Pirates,Patna Pirates,,,,,,,Patna Pirates,,Patna Pirates,99.0,36.0,,,,,,,100.0,,141,5.0,1.67,,,,,,,5.0,,5,1.6666666666666667,0.5566666666666666,,,,,,,1.6666666666666667,,1.6666666666666667,6.0,6.0,,,,,,,6.0,,6,9.0,9.0,,,,,,,9.0,,9
,,,Sahil,,,Sahil,,,,Sahil,,,,6.0,,,6.0,,,,6,,,,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,,U.P.,,,U.P.,,,,U.P.,,,,U.P. Yoddhas,,,U.P. Yoddhas,,,,U.P. Yoddhas,,,,77.0,,,82.0,,,,142,,,,5.0,,,3.0,,,,5,,,,0.8333333333333334,,,0.5,,,,0.8333333333333334,,,,30.0,,,30.0,,,,30,,,,8.0,,,8.0,,,,8
,,Ashok,Ashok,,,Ashok,,,,Ashok,,,1.0,1.0,,,1.0,,,,1,,,Raider,Raider,,,Raider,,,,Raider,,,,,,,,,,,,,,JAI,JAI,,,JAI,,,,JAI,,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,Jaipur Pink Panthers,,,,Jaipur Pink Panthers,,,35.0,80.0,,,85.0,,,,154,,,1.0,4.0,,,2.0,,,,4,,,1.0,4.0,,,2.0,,,,4.0,,,3.0,3.0,,,3.0,,,,3,,,8.0,8.0,,,8.0,,,,8
Gaurav Kumar,Gaurav Kumar,,,,Gaurav Kumar,,,Gaurav Kumar,,Gaurav Kumar,6.0,6.0,,,,6.0,,,6.0,,6,Defender,Defender,,,,Defender,,,Defender,,Defender,,,,,,,,,,,,U.P.,U.P.,,,,U.P.,,,U.P.,,U.P.,U.P. Yoddhas,U.P. Yoddhas,,,,U.P. Yoddhas,,,U.P. Yoddhas,,U.P. Yoddhas,153.0,130.0,,,,87.0,,,135.0,,180,1.0,0.33,,,,1.0,,,2.0,,2,0.1666666666666666,0.055,,,,0.1666666666666666,,,0.3333333333333333,,0.3333333333333333,30.0,30.0,,,,30.0,,,30.0,,30,9.0,9.0,,,,9.0,,,9.0,,9
