season,player-super-tackles_player_name,player-raid-points_player_name,player-super-raids_player_name,high-5s_player_name,player-tackle-points_player_name,player-avg-tackle-points_player_name,player-dod-raid-points_player_name,player-total-points_player_name,player-successful-tackles_player_name,player-successful-raids_player_name,super-10s_player_name,player-super-tackles_match_played,player-raid-points_match_played,player-super-raids_match_played,high-5s_match_played,player-tackle-points_match_played,player-avg-tackle-points_match_played,player-dod-raid-points_match_played,player-total-points_match_played,player-successful-tackles_match_played,player-successful-raids_match_played,super-10s_match_played,player-super-tackles_position_name,player-raid-points_position_name,player-super-raids_position_name,high-5s_position_name,player-tackle-points_position_name,player-avg-tackle-points_position_name,player-dod-raid-points_position_name,player-total-points_position_name,player-successful-tackles_position_name,player-successful-raids_position_name,super-10s_position_name,player-super-tackles_team,player-raid-points_team,player-super-raids_team,high-5s_team,player-tackle-points_team,player-avg-tackle-points_team,player-dod-raid-points_team,player-total-points_team,player-successful-tackles_team,player-successful-raids_team,super-10s_team,player-super-tackles_team_name,player-raid-points_team_name,player-super-raids_team_name,high-5s_team_name,player-tackle-points_team_name,player-avg-tackle-points_team_name,player-dod-raid-points_team_name,player-total-points_team_name,player-successful-tackles_team_name,player-successful-raids_team_name,super-10s_team_name,player-super-tackles_team_full_name,player-raid-points_team_full_name,player-super-raids_team_full_name,high-5s_team_full_name,player-tackle-points_team_full_name,player-avg-tackle-points_team_full_name,player-dod-raid-points_team_full_name,player-total-points_team_full_name,player-successful-tackles_team_full_name,player-successful-raids_team_full_name,super-10s_team_full_name,player-super-tackles_rank,player-raid-points_rank,player-super-raids_rank,high-5s_rank,player-tackle-points_rank,player-avg-tackle-points_rank,player-dod-raid-points_rank,player-total-points_rank,player-successful-tackles_rank,player-successful-raids_rank,super-10s_rank,player-super-tackles_value,player-raid-points_value,player-super-raids_value,high-5s_value,player-tackle-points_value,player-avg-tackle-points_value,player-dod-raid-points_value,player-total-points_value,player-successful-tackles_value,player-successful-raids_value,super-10s_value,player-super-tackles_points_per_match,player-raid-points_points_per_match,player-super-raids_points_per_match,high-5s_points_per_match,player-tackle-points_points_per_match,player-avg-tackle-points_points_per_match,player-dod-raid-points_points_per_match,player-total-points_points_per_match,player-successful-tackles_points_per_match,player-successful-raids_points_per_match,super-10s_points_per_match,player-super-tackles_team_id,player-raid-points_team_id,player-super-raids_team_id,high-5s_team_id,player-tackle-points_team_id,player-avg-tackle-points_team_id,player-dod-raid-points_team_id,player-total-points_team_id,player-successful-tackles_team_id,player-successful-raids_team_id,super-10s_team_id,player-super-tackles_position_id,player-raid-points_position_id,player-super-raids_position_id,high-5s_position_id,player-tackle-points_position_id,player-avg-tackle-points_position_id,player-dod-raid-points_position_id,player-total-points_position_id,player-successful-tackles_position_id,player-successful-raids_position_id,super-10s_position_id
8,,,,,Parveen Satpal,Parveen Satpal,,Parveen Satpal,Parveen Satpal,,,,,,,8,8,,8,8,,,,,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,,,,,KOL,KOL,,KOL,KOL,,,,,,,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,,,,,,,149,152,,197,146,,,,,,,1,0.13,,1,1,,,,,,,0.125,0.01625,,0.125,0.125,,,,,,,4,4,,4,4,,,,,,,0,0,,0,0,,
8,Shubham Shinde,Shubham Shinde,,Shubham Shinde,Shubham Shinde,Shubham Shinde,,Shubham Shinde,Shubham Shinde,Shubham Shinde,,19,19,,19,19,19,,19,19,19,,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,PAT,,PAT,PAT,PAT,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,39,126,,36,52,74,,105,53,100,,2,1,,1,17,0.89,,18,15,1,,0.1052631578947368,0.052631579,,0.052631579,0.8947368421052632,0.046842105,,0.9473684210526316,0.7894736842105263,0.052631579,,6,6,,6,6,6,,6,6,6,,0,0,,0,0,0,,0,0,0,
8,Sunil,,,Sunil,Sunil,Sunil,,Sunil,Sunil,,,22,,,22,22,22,,22,22,,,Defender - Right Corner,,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,,,PAT,,,PAT,PAT,PAT,,PAT,PAT,,,Patna Pirates,,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,80,,,9,16,20,,58,15,,,1,,,4,49,2.23,,49,48,,,0.045454545,,,0.1818181818181818,2.227272727272727,0.1013636363636363,,2.227272727272727,2.1818181818181817,,,6,,,6,6,6,,6,6,,,0,,,0,0,0,,0,0,,
8,Neeraj Kumar,Neeraj Kumar,,Neeraj Kumar,Neeraj Kumar,Neeraj Kumar,,Neeraj Kumar,Neeraj Kumar,,,23,23,,23,23,23,,23,23,,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,PAT,,PAT,PAT,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,81,127,,11,12,17,,49,9,,,1,1,,2,53,2.3,,54,52,,,0.043478261,0.043478261,,0.086956522,2.3043478260869565,0.1,,2.347826086956522,2.260869565217391,,,6,6,,6,6,6,,6,6,,,0,0,,0,0,0,,0,0,,
8,,,,,Ajeet,Ajeet,,Ajeet,Ajeet,,,,,,,2,2,,2,2,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,MUM,MUM,,MUM,MUM,,,,,,,U Mumba,U Mumba,,U Mumba,U Mumba,,,,,,,115,43,,165,116,,,,,,,3,1.5,,3,3,,,,,,,1.5,0.75,,1.5,1.5,,,,,,,5,5,,5,5,,,,,,,9,9,,9,9,,
8,Amit Sheoran,,,,Amit Sheoran,Amit Sheoran,,Amit Sheoran,Amit Sheoran,,,9,,,,9,9,,9,9,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,BLR,,,,BLR,BLR,,BLR,BLR,,,Bengaluru Bulls,,,,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,,,40,,,,101,100,,146,117,,,2,,,,5,0.56,,5,3,,,0.2222222222222222,,,,0.5555555555555556,0.062222222,,0.5555555555555556,0.3333333333333333,,,1,,,,1,1,,1,1,,,9,,,,9,9,,9,9,,
8,Amit Nirwal,,,Amit Nirwal,Amit Nirwal,Amit Nirwal,,Amit Nirwal,Amit Nirwal,,,16,,,16,16,16,,16,16,,,Defender,,,Defender,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,KOL,,,KOL,KOL,KOL,,KOL,KOL,,,Bengal Warriors,,,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,,,41,,,12,34,28,,81,34,,,2,,,2,31,1.94,,31,29,,,0.125,,,0.125,1.9375,0.12125,,1.9375,1.8125,,,4,,,4,4,4,,4,4,,,9,,,9,9,9,,9,9,,
8,Harendra Kumar,Harendra Kumar,,,Harendra Kumar,Harendra Kumar,,Harendra Kumar,Harendra Kumar,,,21,21,,,21,21,,21,21,,,Defender - Left Cover,Defender - Left Cover,,,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,,MUM,MUM,,,MUM,MUM,,MUM,MUM,,,U Mumba,U Mumba,,,U Mumba,U Mumba,,U Mumba,U Mumba,,,42,128,,,38,48,,82,38,,,2,1,,,30,1.43,,31,28,,,0.095238095,0.047619048,,,1.4285714285714286,0.068095238,,1.4761904761904765,1.3333333333333333,,,5,5,,,5,5,,5,5,,,0,0,,,0,0,,0,0,,
8,Manoj Gowda,Manoj Gowda,Manoj Gowda,,Manoj Gowda,Manoj Gowda,Manoj Gowda,Manoj Gowda,Manoj Gowda,Manoj Gowda,,6,6,6,,6,6,6,6,6,6,,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,,KOL,KOL,KOL,,KOL,KOL,KOL,KOL,KOL,KOL,,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,,78,54,40,,114,110,51,100,123,57,,1,18,1,,3,0.5,3,21,2,10,,0.1666666666666666,3,0.1666666666666666,,0.5,0.083333333,0.5,3.5,0.3333333333333333,1.6666666666666667,,4,4,4,,4,4,4,4,4,4,,0,0,0,,0,0,0,0,0,0,
8,,Nitin Panwar,,,,,,Nitin Panwar,,Nitin Panwar,,,1,,,,,,1,,1,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,DEL,,,,,,DEL,,DEL,,,Dabang Delhi K.C.,,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,,,99,,,,,,171,,99,,,2,,,,,,2,,2,,,2,,,,,,2,,2,,,2,,,,,,2,,2,,,8,,,,,,8,,8,
8,,Sachin Narwal,,,,,Sachin Narwal,Sachin Narwal,,Sachin Narwal,,,7,,,,,7,7,,7,,,All-Rounder,,,,,All-Rounder,All-Rounder,,All-Rounder,,,,,,,,,,,,,,JAI,,,,,JAI,JAI,,JAI,,,Jaipur Pink Panthers,,,,,Jaipur Pink Panthers,Jaipur Pink Panthers,,Jaipur Pink Panthers,,,61,,,,,52,119,,56,,,12,,,,,3,12,,11,,,1.7142857142857142,,,,,0.4285714285714285,1.7142857142857142,,1.5714285714285714,,,3,,,,,3,3,,3,,,0,,,,,0,0,,0,
8,,,,Vishal,Vishal,Vishal,,Vishal,Vishal,,,,,,21,21,21,,21,21,,,,,,Defender - Left Cover,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,,,,,JAI,JAI,JAI,,JAI,JAI,,,,,,Jaipur Pink Panthers,Jaipur Pink Panthers,Jaipur Pink Panthers,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,,,38,27,31,,73,24,,,,,,1,39,1.86,,39,39,,,,,,0.047619048,1.8571428571428572,0.088571429,,1.8571428571428572,1.8571428571428572,,,,,,3,3,3,,3,3,,,,,,0,0,0,,0,0,,
8,,Himanshu,Himanshu,,Himanshu,Himanshu,Himanshu,Himanshu,Himanshu,Himanshu,,,10,10,,10,10,10,10,10,10,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,CHE,CHE,,CHE,CHE,CHE,CHE,CHE,CHE,,,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,,43,41,,130,144,53,70,124,42,,,38,1,,2,0.2,3,40,2,30,,,3.8,0.1,,0.2,0.02,0.3,4,0.2,3,,,29,29,,29,29,29,29,29,29,,,0,0,,0,0,0,0,0,0,
8,,Karamvir,,,Karamvir,Karamvir,Karamvir,Karamvir,Karamvir,,,,11,,,11,11,11,11,11,,,,Defender,,,Defender,Defender,Defender,Defender,Defender,,,,,,,,,,,,,,,PUN,,,PUN,PUN,PUN,PUN,PUN,,,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,,,129,,,87,102,78,134,84,,,,1,,,6,0.55,1,7,6,,,,0.090909091,,,0.5454545454545454,0.05,0.090909091,0.6363636363636364,0.5454545454545454,,,,7,,,7,7,7,7,7,,,,9,,,9,9,9,9,9,,
8,,Daniel Odhiambo,,,,,,Daniel Odhiambo,,Daniel Odhiambo,,,1,,,,,,1,,1,,,All-Rounder,,,,,,All-Rounder,,All-Rounder,,,,,,,,,,,,,,PAT,,,,,,PAT,,PAT,,,Patna Pirates,,,,,,Patna Pirates,,Patna Pirates,,,100,,,,,,170,,87,,,2,,,,,,2,,2,,,2,,,,,,2,,2,,,6,,,,,,6,,6,,,0,,,,,,0,,0,
8,Mohammad Mahalli,Mohammad Mahalli,,,Mohammad Mahalli,Mohammad Mahalli,,Mohammad Mahalli,Mohammad Mahalli,Mohammad Mahalli,,6,6,,,6,6,,6,6,6,,Raider,Raider,,,Raider,Raider,,Raider,Raider,Raider,,,,,,,,,,,,,HAR,HAR,,,HAR,HAR,,HAR,HAR,HAR,,Haryana Steelers,Haryana Steelers,,,Haryana Steelers,Haryana Steelers,,Haryana Steelers,Haryana Steelers,Haryana Steelers,,79,101,,,131,131,,150,145,111,,1,2,,,2,0.33,,4,1,1,,0.1666666666666666,0.3333333333333333,,,0.3333333333333333,0.055,,0.6666666666666666,0.1666666666666666,0.1666666666666666,,28,28,,,28,28,,28,28,28,,8,8,,,8,8,,8,8,8,
8,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,Mohammad Nabibakhsh,20,20,20,,20,20,20,20,20,20,20,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,All-Rounder,,,,,,,,,,,,KOL,KOL,KOL,,KOL,KOL,KOL,KOL,KOL,KOL,KOL,Bengal Warriors,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,Bengal Warriors,34,24,30,,47,71,25,21,47,24,32,2,89,2,,19,0.95,11,108,17,66,1,0.1,4.45,0.1,,0.95,0.0475,0.55,5.4,0.85,3.3,0.05,4,4,4,,4,4,4,4,4,4,4,0,0,0,,0,0,0,0,0,0,0
8,,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,Mohammad Taghi Paein Mahali,,,7,7,,7,7,7,7,7,7,,,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,U.P.,U.P.,,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,,,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,,67,31,,113,121,55,117,118,69,,,10,1,,3,0.43,2,13,3,5,,,1.4285714285714286,0.1428571428571428,,0.4285714285714285,0.061428571,0.2857142857142857,1.8571428571428572,0.4285714285714285,0.7142857142857143,,,30,30,,30,30,30,30,30,30,,,8,8,,8,8,8,8,8,8,
8,,Amirhossein Mohammad Maleki,,,,,,Amirhossein Mohammad Maleki,,Amirhossein Mohammad Maleki,,,2,,,,,,2,,2,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,JAI,,,,,,JAI,,JAI,,,Jaipur Pink Panthers,,,,,,Jaipur Pink Panthers,,Jaipur Pink Panthers,,,78,,,,,,147,,74,,,5,,,,,,5,,4,,,2.5,,,,,,2.5,,2,,,3,,,,,,3,,3,,,8,,,,,,8,,8,
8,,Asiri Alawathge,,,,,,Asiri Alawathge,,Asiri Alawathge,,,2,,,,,,2,,2,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,CHE,,,,,,CHE,,CHE,,,Tamil Thalaivas,,,,,,Tamil Thalaivas,,Tamil Thalaivas,,,132,,,,,,196,,112,,,1,,,,,,1,,1,,,0.5,,,,,,0.5,,0.5,,,29,,,,,,29,,29,,,8,,,,,,8,,8,
8,,Balram,,,Balram,Balram,,Balram,Balram,,,,2,,,2,2,,2,2,,,,All Rounder,,,All Rounder,All Rounder,,All Rounder,All Rounder,,,,,,,,,,,,,,,DEL,,,DEL,DEL,,DEL,DEL,,,,Dabang Delhi K.C.,,,Dabang Delhi K.C.,Dabang Delhi K.C.,,Dabang Delhi K.C.,Dabang Delhi K.C.,,,,133,,,148,109,,172,144,,,,1,,,1,0.5,,2,1,,,,0.5,,,0.5,0.25,,1,0.5,,,,2,,,2,2,,2,2,,,,0,,,0,0,,0,0,,
8,,,,,Sumit,Sumit,,Sumit,Sumit,,,,,,,5,5,,5,5,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,GUJ,GUJ,,GUJ,GUJ,,,,,,,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,,,,,,,110,83,,151,100,,,,,,,4,0.8,,4,4,,,,,,,0.8,0.16,,0.8,0.8,,,,,,,31,31,,31,31,,,,,,,9,9,,9,9,,
8,Ankit,,,,Ankit,Ankit,,Ankit,Ankit,,,11,,,,11,11,,11,11,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,GUJ,,,,GUJ,GUJ,,GUJ,GUJ,,,Gujarat Giants,,,,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,,,84,,,,74,82,,127,74,,,1,,,,9,0.82,,9,8,,,0.090909091,,,,0.8181818181818182,0.074545455,,0.8181818181818182,0.7272727272727273,,,31,,,,31,31,,31,31,,,9,,,,9,9,,9,9,,
8,Saurabh Nandal,,,Saurabh Nandal,Saurabh Nandal,Saurabh Nandal,,Saurabh Nandal,Saurabh Nandal,,,24,,,24,24,24,,24,24,,,Defender - Left Corner,,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,BLR,,,BLR,BLR,BLR,,BLR,BLR,,,Bengaluru Bulls,,,Bengaluru Bulls,Bengaluru Bulls,Bengaluru Bulls,,Bengaluru Bulls,Bengaluru Bulls,,,6,,,25,3,5,,36,3,,,6,,,2,69,2.88,,69,63,,,0.25,,,0.083333333,2.875,0.12,,2.875,2.625,,,1,,,1,1,1,,1,1,,,0,,,0,0,0,,0,0,,
8,,Pankaj Mohite,,,Pankaj Mohite,Pankaj Mohite,Pankaj Mohite,Pankaj Mohite,Pankaj Mohite,Pankaj Mohite,,,7,,,7,7,7,7,7,7,,,Raider,,,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,,,PUN,,,PUN,PUN,PUN,PUN,PUN,PUN,,,Puneri Paltan,,,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,Puneri Paltan,,,48,,,145,151,46,95,154,49,,,22,,,1,0.14,4,23,1,16,,,3.142857142857143,,,0.1428571428571428,0.02,0.5714285714285714,3.2857142857142856,0.1428571428571428,2.2857142857142856,,,7,,,7,7,7,7,7,7,,,8,,,8,8,8,8,8,8,
8,Sanket Sawant,,,,Sanket Sawant,Sanket Sawant,,Sanket Sawant,Sanket Sawant,,,23,,,,23,23,,23,23,,,Defender - Left Cover,,,,Defender - Left Cover,Defender - Left Cover,,Defender - Left Cover,Defender - Left Cover,,,,,,,,,,,,,,PUN,,,,PUN,PUN,,PUN,PUN,,,Puneri Paltan,,,,Puneri Paltan,Puneri Paltan,,Puneri Paltan,Puneri Paltan,,,33,,,,42,59,,90,42,,,2,,,,26,1.13,,26,24,,,0.086956522,,,,1.1304347826086956,0.049130435,,1.1304347826086956,1.0434782608695652,,,7,,,,7,7,,7,7,,,0,,,,0,0,,0,0,,
8,,Sushant Sail,,,,,,Sushant Sail,,Sushant Sail,,,3,,,,,,3,,3,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,DEL,,,,,,DEL,,DEL,,,Dabang Delhi K.C.,,,,,,Dabang Delhi K.C.,,Dabang Delhi K.C.,,,98,,,,,,173,,113,,,2,,,,,,2,,1,,,0.6666666666666666,,,,,,0.6666666666666666,,0.3333333333333333,,,2,,,,,,2,,2,,,8,,,,,,8,,8,
8,Sagar,Sagar,,Sagar,Sagar,Sagar,,Sagar,Sagar,,,22,22,,22,22,22,,22,22,,,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,Defender - Right Corner,,Defender - Right Corner,Defender - Right Corner,,,,,,,,,,,,,,CHE,CHE,,CHE,CHE,CHE,,CHE,CHE,,,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,Tamil Thalaivas,,Tamil Thalaivas,Tamil Thalaivas,,,3,130,,2,2,1,,29,2,,,8,1,,8,82,3.73,,83,74,,,0.3636363636363636,0.045454545,,0.3636363636363636,3.727272727272727,0.1695454545454545,,3.772727272727273,3.363636363636364,,,29,29,,29,29,29,,29,29,,,0,0,,0,0,0,,0,0,,
8,Ashu Singh,Ashu Singh,,Ashu Singh,Ashu Singh,Ashu Singh,,Ashu Singh,Ashu Singh,Ashu Singh,,23,23,,23,23,23,,23,23,23,,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,Defender - Right Cover,Defender - Right Cover,Defender - Right Cover,,,,,,,,,,,,,U.P.,U.P.,,U.P.,U.P.,U.P.,,U.P.,U.P.,U.P.,,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,4,79,,37,17,23,,51,19,86,,7,4,,1,49,2.13,,53,42,2,,0.3043478260869565,0.1739130434782608,,0.043478261,2.130434782608696,0.092608696,,2.3043478260869565,1.826086956521739,0.086956522,,30,30,,30,30,30,,30,30,30,,0,0,,0,0,0,,0,0,0,
8,Sumit,Sumit,,Sumit,Sumit,Sumit,,Sumit,Sumit,,,24,24,,24,24,24,,24,24,,,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,Defender - Left Corner,,Defender - Left Corner,Defender - Left Corner,,,,,,,,,,,,,,U.P.,U.P.,,U.P.,U.P.,U.P.,,U.P.,U.P.,,,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,,,31,131,,7,5,10,,40,5,,,3,1,,4,62,2.58,,63,59,,,0.125,0.041666667,,0.1666666666666666,2.5833333333333335,0.1075,,2.625,2.4583333333333335,,,30,30,,30,30,30,,30,30,,,0,0,,0,0,0,,0,0,,
8,Surender Gill,Surender Gill,Surender Gill,,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,Surender Gill,23,23,23,,23,23,23,23,23,23,23,Raider,Raider,Raider,,Raider,Raider,Raider,Raider,Raider,Raider,Raider,,,,,,,,,,,,U.P.,U.P.,U.P.,,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,U.P.,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,U.P. Yoddhas,32,5,3,,75,125,9,5,82,8,7,2,189,7,,9,0.39,30,198,7,140,8,0.086956522,8.217391304347826,0.3043478260869565,,0.391304348,0.016956522,1.3043478260869563,8.608695652173912,0.3043478260869565,6.086956521739131,0.3478260869565217,30,30,30,,30,30,30,30,30,30,30,8,8,8,,8,8,8,8,8,8,8
8,Rohit Banne,,,,Rohit Banne,Rohit Banne,,Rohit Banne,Rohit Banne,,,6,,,,6,6,,6,6,,,Defender,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,KOL,,,,KOL,KOL,,KOL,KOL,,,Bengal Warriors,,,,Bengal Warriors,Bengal Warriors,,Bengal Warriors,Bengal Warriors,,,85,,,,136,129,,179,155,,,1,,,,2,0.33,,2,1,,,0.1666666666666666,,,,0.3333333333333333,0.055,,0.3333333333333333,0.1666666666666666,,,4,,,,4,4,,4,4,,,9,,,,9,9,,9,9,,
8,Sajin C,,,Sajin C,Sajin C,Sajin C,,Sajin C,Sajin C,,,23,,,23,23,23,,23,23,,,All-Rounder,,,All-Rounder,All-Rounder,All-Rounder,,All-Rounder,All-Rounder,,,,,,,,,,,,,,PAT,,,PAT,PAT,PAT,,PAT,PAT,,,Patna Pirates,,,Patna Pirates,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,9,,,42,31,42,,76,31,,,5,,,1,35,1.52,,35,30,,,0.217391304,,,0.043478261,1.5217391304347827,0.066086957,,1.5217391304347827,1.3043478260869563,,,6,,,6,6,6,,6,6,,,0,,,0,0,0,,0,0,,
8,Rathan K,Rathan K,,,Rathan K,Rathan K,,Rathan K,Rathan K,Rathan K,,5,5,,,5,5,,5,5,5,,Raider,Raider,,,Raider,Raider,,Raider,Raider,Raider,,,,,,,,,,,,,GUJ,GUJ,,,GUJ,GUJ,,GUJ,GUJ,GUJ,,Gujarat Giants,Gujarat Giants,,,Gujarat Giants,Gujarat Giants,,Gujarat Giants,Gujarat Giants,Gujarat Giants,,86,81,,,111,84,,132,119,83,,1,4,,,4,0.8,,8,3,3,,0.2,0.8,,,0.8,0.16,,1.6,0.6,0.6,,31,31,,,31,31,,31,31,31,,8,8,,,8,8,,8,8,8,
8,,Prathap S,,,,,,Prathap S,,Prathap S,,,3,,,,,,3,,3,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,MUM,,,,,,MUM,,MUM,,,U Mumba,,,,,,U Mumba,,U Mumba,,,96,,,,,,161,,84,,,3,,,,,,3,,2,,,1,,,,,,1,,0.6666666666666666,,,5,,,,,,5,,5,,,8,,,,,,8,,8,
8,,,,,Sourav Gulia,Sourav Gulia,,Sourav Gulia,Sourav Gulia,,,,,,,3,3,,3,3,,,,,,,Defender,Defender,,Defender,Defender,,,,,,,,,,,,,,,,,,PAT,PAT,,PAT,PAT,,,,,,,Patna Pirates,Patna Pirates,,Patna Pirates,Patna Pirates,,,,,,,100,36,,141,99,,,,,,,5,1.67,,5,5,,,,,,,1.6666666666666667,0.5566666666666666,,1.6666666666666667,1.6666666666666667,,,,,,,6,6,,6,6,,,,,,,9,9,,9,9,,
8,,Sahil,,,,,,Sahil,,Sahil,,,6,,,,,,6,,6,,,Raider,,,,,,Raider,,Raider,,,,,,,,,,,,,,U.P.,,,,,,U.P.,,U.P.,,,U.P. Yoddhas,,,,,,U.P. Yoddhas,,U.P. Yoddhas,,,77,,,,,,142,,82,,,5,,,,,,5,,3,,,0.8333333333333334,,,,,,0.8333333333333334,,0.5,,,30,,,,,,30,,30,,,8,,,,,,8,,8,
8,,Ashok,Ashok,,,,,Ashok,,Ashok,,,1,1,,,,,1,,1,,,Raider,Raider,,,,,Raider,,Raider,,,,,,,,,,,,,,JAI,JAI,,,,,JAI,,JAI,,,Jaipur Pink Panthers,Jaipur Pink Panthers,,,,,Jaipur Pink Panthers,,Jaipur Pink Panthers,,,80,35,,,,,154,,85,,,4,1,,,,,4,,2,,,4,1,,,,,4,,2,,,3,3,,,,,3,,3,,,8,8,,,,,8,,8,
