,Match_No,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
47,47,"Pro Kabaddi League Season 7, 2019",Tied,11,2019-08-18 20:30+05:30,,2019-08-18 20:30+05:30,Match Completed,,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1732,League,Match 48,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Tamil Thalaivas,31,FALSE,Puneri Paltan,31,FALSE,Unknown,Ajay Thakur,26,1,Raider,Shabeer Bappu,105,0,Defender,Ran Singh,160,4,All Rounder,Sagar ,3236,1,Defender,Vineet Sharma,268,3,Raider,Sagar B Krishna,347,1,All Rounder,Surjeet Singh,322,7,Defender,Girish Maruti Ernak,161,1,Defender,,,,,,,,,,FALSE,FALSE
48,48,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-19 19:30+05:30,Haryana Steelers Won by 3 Pts,2019-08-19 19:30+05:30,Match Completed,3,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1733,League,Match 49,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U Mumba,27,FALSE,Haryana Steelers,30,TRUE,Haryana Steelers,Fazel Atrachali,259,4,defender,Arjun Deshwal,2024,3,Raider,Surinder Singh,3086,1,Defender,Sandeep Narwal,142,5,all-rounder,Harendra Kumar,3138,2,Defender,Chand Singh,3221,3,Defender,Sunil ,3106,3,Defender - Right Corner,Selvamani K ,264,3,raider,Vinay ,3054,1,Raider,Naveen ,2357,1,Raider,,FALSE,FALSE
49,49,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-19 20:30+05:30,U.P. Yoddha Won by 7 Pts,2019-08-19 20:30+05:30,Match Completed,7,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1734,League,Match 50,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U.P. Yoddha,31,TRUE,Jaipur Pink Panthers,24,FALSE,U.P. Yoddha,Nitesh Kumar,3088,2,Defender,Sumit ,3240,4,Defender,Surender Gill,3241,8,Raider,Sachin Kumar,218,0,Defender,Amit ,3126,1,defender,Sandeep Dhull,290,1,Defender,Sachin Narwal,3154,0,All Rounder,Nilesh Salunke,293,1,Defender,,,,,,,,,,FALSE,FALSE
50,50,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-21 19:30+05:30,Puneri Paltan Won by 8 Pts,2019-08-21 19:30+05:30,Match Completed,8,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1735,League,Match 51,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Puneri Paltan,31,TRUE,Bengaluru Bulls,23,FALSE,Puneri Paltan,Shubham Shinde,3103,1,Defender - Right corner,Amit Kumar Pun,2291,5,All Rounder,Amit Kumar,3110,2, ,,,,,,,,,Banty ,3029,4,Raider,Ajay ,3096,0, ,Ankit ,3099,0,Defender,Rohit Kumar,326,7,raider,Amit Sheoran,3115,4,Defender,,FALSE,FALSE
51,51,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-21 20:30+05:30,Jaipur Pink Panthers Won by 2 Pts,2019-08-21 20:30+05:30,Match Completed,2,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1736,League,Match 52,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Tamil Thalaivas,26,FALSE,Jaipur Pink Panthers,28,TRUE,Jaipur Pink Panthers,Mohit Chhillar,71,3,Defender,V Ajith Kumar,3053,2,Raider,Ajay Thakur,26,6,Raider,Vineet Sharma,268,5,Raider,Ponparthiban Subramanian,3101,0, ,Sandeep Dhull,290,2,Defender,Deepak Hooda,41,3,all-rounder,Amit Hooda,212,1,Defender,Sunil Siddhgavali,613,2,defender,Nilesh Salunke,293,7,Defender,,FALSE,FALSE
52,52,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-22 19:30+05:30,Bengal Warriors Won by 9 Pts,2019-08-22 19:30+05:30,Match Completed,9,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1737,League,Match 53,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengal Warriors,35,TRUE,Patna Pirates,26,FALSE,Bengal Warriors,Baldev Singh,621,2,Defender - Right Corner,Mohammad Nabibakhsh,3176,4,All Rounder,Jeeva Kumar,54,3,Defender,Maninder Singh,143,10,raider,K.Prapanjan ,219,6,raider,Vikash Jaglan,121,2,all-rounder,Neeraj Kumar,3107,0,Defender,Hadi Oshtorak,249,0,All Rounder,Mohammad Mahalli,3175,3,Raider,Jaideep ,579,2,Defender,,FALSE,FALSE
53,53,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-23 19:30+05:30,Gujarat Giants Won by 3 Pts,2019-08-23 19:30+05:30,Match Completed,3,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1738,League,Match 54,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Gujarat Giants,29,TRUE,Patna Pirates,26,FALSE,Gujarat Giants,Pankaj ,3089,3,All Rounder,Rohit Gulia,3023,10,All Rounder,Sunil Kumar,368,3,Defender,Ruturaj Koravi,2023,2,Defender,Sonu GFG,3128,1,Raider,Vikash Jaglan,121,0,all-rounder,Neeraj Kumar,3107,2,Defender,Hadi Oshtorak,249,3,All Rounder,Jaideep ,579,2,Defender,Monu ,3082,3,Raider,,FALSE,FALSE
54,54,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-23 20:30+05:30,U Mumba Won by 5 Pts,2019-08-23 20:30+05:30,Match Completed,5,1016,kabaddi,"JAWAHARLAL NEHRU INDOOR STADIUM, Chennai",1739,League,Match 55,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Tamil Thalaivas,24,FALSE,U Mumba,29,TRUE,U Mumba,Mohit Chhillar,71,3,Defender,Ajay Thakur,26,3,Raider,Ran Singh,160,2,All Rounder,Vineet Sharma,268,0,Raider,Ponparthiban Subramanian,3101,1, ,Fazel Atrachali,259,3,defender,Abhishek Singh,2028,3,Raider,Sandeep Narwal,142,5,all-rounder,Rajaguru Subramanian,84,2,Defender,Harendra Kumar,3138,3,Defender,,FALSE,FALSE
55,55,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-24 19:30+05:30,Dabang Delhi K.C. Won by 2 Pts,2019-08-24 19:30+05:30,Match Completed,2,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1740,League,Match 56,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,33,TRUE,Bengaluru Bulls,31,FALSE,Dabang Delhi K.C.,Vijay ,3081,2,all-rounder,Anil Kumar,311,0, ,Naveen Kumar,2296,13,Raider,Ravinder Pahal,157,4,Defender,Meraj Sheykh,251,5,All Rounder,Mahender Singh,769,3,Defender,Banty ,3029,3,Raider,Rohit Kumar,326,0,raider,Ashish Kumar,202,0,all-rounder,Saurabh Nandal,3228,2,Defender,,FALSE,FALSE
56,56,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-24 20:30+05:30,Telugu Titans Won by 3 Pts,2019-08-24 20:30+05:30,Match Completed,3,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1741,League,Match 57,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Jaipur Pink Panthers,21,FALSE,Telugu Titans,24,TRUE,Telugu Titans,Pavan TR,3021,2,Defender,Nilesh Salunke,293,2,Defender,,,,,,,,,,,,,Farhad Milaghardan,482,4,Defender,Vishal Bharadwaj,3083,8,defender,Suraj Desai,3058,2,All Rounder,Siddharth Desai,2026,3,Raider,Abozar Mighani,489,3,Defender,,FALSE,FALSE
57,57,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-25 19:30+05:30,Bengaluru Bulls Won by 11 Pts,2019-08-25 19:30+05:30,Match Completed,11,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1742,League,Match 58,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Jaipur Pink Panthers,30,FALSE,Bengaluru Bulls,41,TRUE,Bengaluru Bulls,Sandeep Dhull,290,2,Defender,Deepak Hooda,41,1,all-rounder,Sunil Siddhgavali,613,2,defender,Nitin Rawal,3065,8,all-rounder,Ajinkya Ashok Pawar,3097,5,Raider,Mohit Sehrawat,3019,5,Defender,Banty ,3029,0,Raider,Amit Sheoran,3115,0,Defender,,,,,,,,,,FALSE,FALSE
58,58,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-25 20:30+05:30,Dabang Delhi K.C. Won by 9 Pts,2019-08-25 20:30+05:30,Match Completed,9,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1743,League,Match 59,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,36,TRUE,U.P. Yoddha,27,FALSE,Dabang Delhi K.C.,Vijay ,3081,1,all-rounder,Joginder Narwal,194,2,Defender,Naveen Kumar,2296,16,Raider,Vishal Mane,123,1,Defender,Ravinder Pahal,157,5,Defender,Nitesh Kumar,3088,2,Defender,Sumit ,3240,3,Defender,Amit ,3126,2,defender,Shrikant Jadhav,106,1,raider,,,,,,FALSE,FALSE
59,59,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-26 19:30+05:30,Haryana Steelers Won by 3 Pts,2019-08-26 19:30+05:30,Match Completed,3,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1744,League,Match 60,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengal Warriors,33,FALSE,Haryana Steelers,36,TRUE,Haryana Steelers,Baldev Singh,621,0,Defender - Right Corner,Mohammad Nabibakhsh,3176,3,All Rounder,Adarsh T,3095,0,Defender - Left Corner,Jeeva Kumar,54,3,Defender,Maninder Singh,143,15,raider,Chand Singh,3221,1,Defender,Selvamani K ,264,0,raider,Vikash Khandola,366,11,raider,,,,,,,,,,FALSE,FALSE
60,60,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-26 20:30+05:30,U.P. Yoddha Won by 5 Pts,2019-08-26 20:30+05:30,Match Completed,5,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1745,League,Match 61,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U.P. Yoddha,35,TRUE,Puneri Paltan,30,FALSE,U.P. Yoddha,Nitesh Kumar,3088,1,Defender,Sumit ,3240,5,Defender,Surender Gill,3241,5,Raider,Sachin Kumar,218,1,Defender,Amit ,3126,0,defender,Sagar B Krishna,347,0,All Rounder,Shubham Shinde,3103,2,Defender - Right corner,Pankaj Mohite,3233,2,Raider,,,,,,,,,,FALSE,FALSE
61,61,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-28 19:30+05:30,Haryana Steelers Won by 16 Pts,2019-08-28 19:30+05:30,Match Completed,16,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1746,League,Match 62,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Gujarat Giants,25,FALSE,Haryana Steelers,41,TRUE,Haryana Steelers,Lalit Chaudhary,2306,2, ,GURVINDER SINGH,46,1,All Rounder,Vinod Kumar,764,3,Raider,Parvesh Bhainswal,357,1,defender,Sunil Kumar,368,1,Defender,Prashanth Rai,155,8,raider,,,,,,,,,,,,,,,,,,FALSE,FALSE
62,62,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-28 20:30+05:30,Dabang Delhi K.C. Won by 16 Pts,2019-08-28 20:30+05:30,Match Completed,16,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1747,League,Match 63,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,40,TRUE,U Mumba,24,FALSE,Dabang Delhi K.C.,Vijay ,3081,0,all-rounder,Anil Kumar,311,0, ,Balram ,3222,2,All Rounder,Naveen Kumar,2296,11,Raider,Vishal Mane,123,1,Defender,Arjun Deshwal,2024,7,Raider,Sandeep Narwal,142,6,all-rounder,Rohit Baliyan,261,1,Raider,Harendra Kumar,3138,1,Defender,,,,,,FALSE,FALSE
63,63,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-29 19:30+05:30,Bengal Warriors Won by 9 Pts,2019-08-29 19:30+05:30,Match Completed,9,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1748,League,Match 64,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengal Warriors,35,TRUE,Tamil Thalaivas,26,FALSE,Bengal Warriors,Baldev Singh,621,2,Defender - Right Corner,Mohammad Nabibakhsh,3176,2,All Rounder,Jeeva Kumar,54,1,Defender,Sukesh Hegde,111,1,Raider,Maninder Singh,143,9,raider,Manjeet Chhillar,69,3,All Rounder,Ran Singh,160,0,All Rounder,Sagar ,3236,0,Defender,,,,,,,,,,FALSE,FALSE
64,64,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-30 19:30+05:30,Puneri Paltan Won by 7 Pts,2019-08-30 19:30+05:30,Match Completed,7,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1749,League,Match 65,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Telugu Titans,27,FALSE,Puneri Paltan,34,TRUE,Puneri Paltan,Krushna Madane,274,0,Defender,C.Arun ,191,6,Defender,,,,,,,,,,,,,Sagar B Krishna,347,4,All Rounder,Jadhav Shahaji,3011,1,Defender,Surjeet Singh,322,1,Defender,Shubham Shinde,3103,2,Defender - Right corner,Nitin Tomar,320,8,raider,,FALSE,FALSE
65,65,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-30 20:30+05:30,Dabang Delhi K.C. Won by 3 Pts,2019-08-30 20:30+05:30,Match Completed,3,8,kabaddi,"Thyagaraj Indoor Stadium, Delhi",1750,League,Match 66,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,38,TRUE,Patna Pirates,35,FALSE,Dabang Delhi K.C.,Vijay ,3081,4,all-rounder,Joginder Narwal,194,2,Defender,Naveen Kumar,2296,15,Raider,Vishal Mane,123,2,Defender,Ravinder Pahal,157,4,Defender,Vikash Jaglan,121,6,all-rounder,Neeraj Kumar,3107,1,Defender,Hadi Oshtorak,249,2,All Rounder,Jawahar Dagar,390,2, ,Ashish ,3028,0,Raider,,FALSE,FALSE
66,66,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-31 19:30+05:30,Gujarat Giants Won by 9 Pts,2019-08-31 19:30+05:30,Match Completed,9,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1751,League,Match 67,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengaluru Bulls,23,FALSE,Gujarat Giants,32,TRUE,Gujarat Giants,,,,,,,,,,,,,,,,,,,,,Parvesh Bhainswal,357,4,defender,Ankit ,3227,1,Defender,Rohit Gulia,3023,4,All Rounder,Sunil Kumar,368,3,Defender,Sumit ,3226,2,Defender,,FALSE,FALSE
67,67,"Pro Kabaddi League Season 7, 2019",W,11,2019-08-31 20:30+05:30,U Mumba Won by 26 Pts,2019-08-31 20:30+05:30,Match Completed,26,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1752,League,Match 68,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U Mumba,47,TRUE,Jaipur Pink Panthers,21,FALSE,U Mumba,Fazel Atrachali,259,6,defender,Arjun Deshwal,2024,6,Raider,Harsh Vardhan,3116,0,Defender,Surinder Singh,3086,1,Defender,Athul M S,376,2,Raider,Deepak Hooda,41,3,all-rounder,Deepak Narwal,211,2,Raider,,,,,,,,,,,,,,FALSE,FALSE
68,68,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-01 19:30+05:30,U.P. Yoddha Won by 3 Pts,2019-09-01 19:30+05:30,Match Completed,3,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1753,League,Match 69,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U.P. Yoddha,32,TRUE,Bengal Warriors,29,FALSE,U.P. Yoddha,Nitesh Kumar,3088,7,Defender,Rishank Devadiga,94,0,Raider,Sumit ,3240,4,Defender,Surender Gill,3241,2,Raider,Amit ,3126,2,defender,Mayur Shivtarkar,3045,2,All Rounder,,,,,,,,,,,,,,,,,,FALSE,FALSE
69,69,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-01 20:30+05:30,Bengaluru Bulls Won by 6 Pts,2019-09-01 20:30+05:30,Match Completed,6,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1754,League,Match 70,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengaluru Bulls,33,TRUE,Tamil Thalaivas,27,FALSE,Bengaluru Bulls,Ajay ,3096,0, ,Ankit ,3099,0,Defender,Amit Sheoran,3115,5,Defender,,,,,,,,,Mohit Chhillar,71,3,Defender,Manjeet Chhillar,69,4,All Rounder,V Ajith Kumar,3053,2,Raider,Ajay Thakur,26,4,Raider,Ajeet ,3111,0,Defender,,FALSE,FALSE
70,70,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-02 19:30+05:30,Haryana Steelers Won by 14 Pts,2019-09-02 19:30+05:30,Match Completed,14,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1755,League,Match 71,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Puneri Paltan,27,FALSE,Haryana Steelers,41,TRUE,Haryana Steelers,Sagar B Krishna,347,0,All Rounder,Jadhav Shahaji,3011,0,Defender,Surjeet Singh,322,5,Defender,Shubham Shinde,3103,2,Defender - Right corner,Nitin Tomar,320,8,raider,Vikash Khandola,366,11,raider,,,,,,,,,,,,,,,,,,FALSE,FALSE
71,71,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-02 20:30+05:30,Telugu Titans Won by 5 Pts,2019-09-02 20:30+05:30,Match Completed,5,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1756,League,Match 72,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Telugu Titans,35,TRUE,Tamil Thalaivas,30,FALSE,Telugu Titans,Armaan ,2298,3, ,Farhad Milaghardan,482,5,Defender,Abozar Mighani,489,1,Defender,,,,,,,,,Rahul Chaudhari,81,4,Raider,Manjeet Chhillar,69,2,All Rounder,V Ajith Kumar,3053,14,Raider,Ajeet ,3111,1,Defender,Shabeer Bappu,105,5,Defender,,FALSE,FALSE
72,72,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-04 19:30+05:30,Dabang Delhi K.C. Won by 2 Pts,2019-09-04 19:30+05:30,Match Completed,2,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1757,League,Match 73,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Jaipur Pink Panthers,44,FALSE,Dabang Delhi K.C.,46,TRUE,Dabang Delhi K.C.,Elavarasan ,3230,3,Defender,Pavan TR,3021,3,Defender,Deepak Hooda,41,11,all-rounder,Deepak Narwal,211,2,Raider,Sachin Narwal,3154,4,All Rounder,Vijay ,3081,4,all-rounder,Anil Kumar,311,2, ,Joginder Narwal,194,3,Defender,Naveen Kumar,2296,16,Raider,Vishal Mane,123,1,Defender,,FALSE,FALSE
73,73,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-04 20:30+05:30,Bengaluru Bulls Won by 1 Pts,2019-09-04 20:30+05:30,Match Completed,1,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1758,League,Match 74,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengaluru Bulls,40,TRUE,Patna Pirates,39,FALSE,Bengaluru Bulls,Mahender Singh,769,5,Defender,Ankit ,3099,0,Defender,Rohit Kumar,326,7,raider,Amit Sheoran,3115,2,Defender,Pawan Kumar,318,17,raider,Pardeep Narwal,197,14,Raider,Amit Kumar pat,3146,4,All Rounder,,,,,,,,,,,,,,FALSE,FALSE
74,74,"Pro Kabaddi League Season 7, 2019",Tied,11,2019-09-05 19:30+05:30,,2019-09-05 19:30+05:30,Match Completed,,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1759,League,Match 75,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Puneri Paltan,33,FALSE,U Mumba,33,FALSE,Unknown,Hadi Tajik,301,2,defender,,,,,,,,,,,,,,,,,Fazel Atrachali,259,3,defender,Arjun Deshwal,2024,3,Raider,Surinder Singh,3086,2,Defender,Athul M S,376,4,Raider,Abhishek Singh,2028,11,Raider,,FALSE,FALSE
75,75,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-06 19:30+05:30,U.P. Yoddha Won by 12 Pts,2019-09-06 19:30+05:30,Match Completed,12,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1760,League,Match 76,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Patna Pirates,29,FALSE,U.P. Yoddha,41,TRUE,U.P. Yoddha,Neeraj Kumar,3107,0,Defender,Hadi Oshtorak,249,3,All Rounder,Mohammad Mahalli,3175,1,Raider,Jaideep ,579,1,Defender,Pardeep Narwal,197,14,Raider,Surender Gill,3241,7,Raider,Sachin Kumar,218,0,Defender,Shrikant Jadhav,106,10,raider,Gurdeep ,2041,0,All Rounder,Ashu Singh,3239,4,Defender,,FALSE,FALSE
76,76,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-06 20:30+05:30,Bengaluru Bulls Won by 1 Pts,2019-09-06 20:30+05:30,Match Completed,1,10,kabaddi,"Kanteerava Indoor Stadium, Bengaluru",1761,League,Match 77,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengaluru Bulls,40,TRUE,Telugu Titans,39,FALSE,Bengaluru Bulls,Mahender Singh,769,3,Defender,Rohit Kumar,326,5,raider,Vijay Kumar,768,1,Defender,Pawan Kumar,318,23,raider,Saurabh Nandal,3228,1,Defender,Rakesh Gowda,3046,4,Raider,Farhad Milaghardan,482,2,Defender,Siddharth Desai,2026,23,Raider,Abozar Mighani,489,4,Defender,Krushna Madane,274,1,Defender,,FALSE,FALSE
77,77,"Pro Kabaddi League Season 7, 2019",Tied,11,2019-09-07 19:30+05:30,,2019-09-07 19:30+05:30,Match Completed,,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1762,League,Match 78,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengal Warriors,25,FALSE,Gujarat Giants,25,FALSE,Unknown,Baldev Singh,621,3,Defender - Right Corner,Mohammad Nabibakhsh,3176,3,All Rounder,Adarsh T,3095,0,Defender - Left Corner,Sukesh Hegde,111,3,Raider,Maninder Singh,143,9,raider,Ankit ,3227,1,Defender,Rohit Gulia,3023,5,All Rounder,Sumit ,3226,1,Defender,Sonu GFG,3128,6,Raider,Sachin ,757,6,Raider,,FALSE,FALSE
78,78,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-07 20:30+05:30,Haryana Steelers Won by 22 Pts,2019-09-07 20:30+05:30,Match Completed,22,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1763,League,Match 79,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,25,FALSE,Haryana Steelers,47,TRUE,Haryana Steelers,Vijay ,3081,1,all-rounder,Joginder Narwal,194,3,Defender,Ravinder Pahal,157,0,Defender,Meraj Sheykh,251,1,All Rounder,,,,,Prashanth Rai,155,10,raider,Sunil ,3106,4,Defender - Right Corner,Dharmaraj Cheralathan,42,4,Defender,Vikas kale,179,5,Defender,Ravi Kumar,240,1,Defender,,FALSE,FALSE
79,79,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-08 19:30+05:30,Dabang Delhi K.C. Won by 16 Pts,2019-09-08 19:30+05:30,Match Completed,16,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1764,League,Match 80,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Dabang Delhi K.C.,50,TRUE,Tamil Thalaivas,34,FALSE,Dabang Delhi K.C.,Vijay ,3081,5,all-rounder,Anil Kumar,311,3, ,Joginder Narwal,194,0,Defender,Naveen Kumar,2296,17,Raider,Ravinder Pahal,157,2,Defender,Rahul Chaudhari,81,14,Raider,V Ajith Kumar,3053,9,Raider,Yashwant Bishnoi,2282,0, ,Ran Singh,160,2,All Rounder,Sagar ,3236,2,Defender,,FALSE,FALSE
80,80,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-08 20:30+05:30,Bengal Warriors Won by 3 Pts,2019-09-08 20:30+05:30,Match Completed,3,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1765,League,Match 81,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Bengal Warriors,42,TRUE,Puneri Paltan,39,FALSE,Bengal Warriors,Baldev Singh,621,5,Defender - Right Corner,Mohammad Nabibakhsh,3176,6,All Rounder,Jeeva Kumar,54,1,Defender,Sukesh Hegde,111,6,Raider,Maninder Singh,143,10,raider,Hadi Tajik,301,3,defender,Surjeet Singh,322,2,Defender,Girish Maruti Ernak,161,3,Defender,Shubham Shinde,3103,0,Defender - Right corner,Pankaj Mohite,3233,11,Raider,,FALSE,FALSE
81,81,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-09 19:30+05:30,U.P. Yoddha Won by 7 Pts,2019-09-09 19:30+05:30,Match Completed,7,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1766,League,Match 82,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,U.P. Yoddha,33,TRUE,Gujarat Giants,26,FALSE,U.P. Yoddha,Nitesh Kumar,3088,4,Defender,Rishank Devadiga,94,5,Raider,Surender Gill,3241,6,Raider,Amit ,3126,0,defender,Shrikant Jadhav,106,6,raider,Parvesh Bhainswal,357,0,defender,Sunil Kumar,368,7,Defender,Ruturaj Koravi,2023,0,Defender,,,,,,,,,,FALSE,FALSE
82,82,"Pro Kabaddi League Season 7, 2019",W,11,2019-09-09 20:30+05:30,Patna Pirates Won by 26 Pts,2019-09-09 20:30+05:30,Match Completed,26,9,kabaddi,"Netaji Indoor Stadium, Kolkata",1767,League,Match 83,pkl,"Pro Kabaddi League Season 7, 2019",11,+05:30,Tamil Thalaivas,25,FALSE,Patna Pirates,51,TRUE,Patna Pirates,Rahul Chaudhari,81,5,Raider,Manjeet Chhillar,69,0,All Rounder,Obiero Victor,2257,1,all-rounder,Sagar ,3236,3,Defender,Anand ,2325,1, ,Neeraj Kumar,3107,3,Defender,Hadi Oshtorak,249,4,All Rounder,Purna Singh,3075,0, ,,,,,,,,,,FALSE,FALSE
